time,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,mag.x,mag.y,mag.z
2405,-0.0154875, -0.389237, -9.68964,0.113396, -0.137412, 0.0136334,0.536913, -0.0887821, 1.77448
2410,-0.0271634, -0.326841, -9.89427,0.0912586, -0.138963, 0.0102094,0.183163, -0.527836, 0.113261
2415,0.0389127, -0.427443, -9.73708,0.0686656, -0.13744, 0.0142388,-0.141498, 0.296254, 0.611518
2420,0.000393041, -0.432403, -9.91141,0.0334254, -0.138521, 0.0149697,-1.09461, -0.293899, 0.199287
2425,-0.0178985, -0.339234, -9.71608,-0.00165078, -0.133285, 0.0139627,-1.2444, 0.311202, 0.669172
2430,-0.00563929, -0.368901, -9.92494,-0.0405981, -0.13591, 0.00931959,0.923487, -0.415904, -0.125448
2435,-0.0781686, -0.343674, -9.71384,-0.0697365, -0.130257, 0.010116,1.71695, -0.350754, 0.880928
2440,-0.0725057, -0.344866, -9.89951,-0.0926148, -0.135588, 0.0107332,1.17315, 1.18777, 0.116075
2445,-0.0719319, -0.369491, -9.7007,-0.1129, -0.134949, 0.01534,0.625023, 1.10108, -1.08521
2450,-0.0351453, -0.323772, -9.86185,-0.120775, -0.137033, 0.0142509,-1.05125, 1.76336, -0.859872
2455,-0.112156, -0.399079, -9.71014,-0.125346, -0.136116, 0.00690657,0.292878, -0.180632, 0.661592
2460,-0.109829, -0.335663, -9.90446,-0.123348, -0.134837, 0.0165355,1.64469, -0.291753, 0.541558
2465,-0.147401, -0.389977, -9.90871,-0.11794, -0.127801, 0.00676393,1.19377, 0.510413, -2.36726
2470,-0.187501, -0.336291, -9.69428,-0.0964446, -0.12402, -0.000401821,0.168008, -1.61318, -1.21597
2475,-0.34379, -0.347088, -9.89029,-0.0839752, -0.0926531, -0.0135126,-0.374669, -2.8321, -0.228222
2480,-0.388424, -0.317648, -9.69207,-0.0487435, -0.0487201, -0.0403635,-0.783006, 1.77406, 0.131458
2485,-0.369908, -0.348189, -9.8878,-0.0148165, -0.00538312, -0.0708576,-0.214683, -0.61868, -0.586169
2490,-0.328948, -0.373389, -9.70248,0.0372447, 0.0373576, -0.0898895,-0.47829, 0.0206062, -0.726448
2495,-0.135823, -0.371111, -9.86219,0.0833106, 0.0484042, -0.110368,-0.685117, 0.736434, -0.857565
2500,-0.0887493, -0.337294, -9.65622,0.116931, 0.0566206, -0.105057,-0.462747, -1.43181, -0.839009
2505,-0.098427, -0.339241, -9.88178,0.129325, 0.0540292, -0.108891,-1.14851, 0.270492, 0.00370486
2510,-0.0346381, -0.341881, -9.9124,0.138422, 0.0556291, -0.105832,-0.525843, 1.09676, -0.762072
2515,-0.0868228, -0.377705, -9.71502,0.137854, 0.0597635, -0.109657,0.919972, 0.747631, -0.370395
2520,-0.0885393, -0.369107, -9.9158,0.136908, 0.0566404, -0.106528,0.353142, -0.304176, 0.842527
2525,-0.0633968, -0.364445, -9.73197,0.13621, 0.0600236, -0.104724,0.206124, -1.46763, -1.43792
2530,-0.0991538, -0.409664, -9.87521,0.128637, 0.0555965, -0.109233,0.566133, -0.404369, 1.56076
2535,-0.0387621, -0.371076, -9.72601,0.12109, 0.0577935, -0.106595,-0.0268697, -0.127354, -0.746337
2540,-0.0903023, -0.409904, -9.90919,0.111564, 0.0575424, -0.107416,-0.742535, -1.25855, -0.200862
2545,-0.0340429, -0.414917, -9.69198,0.0982469, 0.0559049, -0.105513,-0.91927, -0.860358, -0.0890271
2550,-0.0394269, -0.388274, -9.87958,0.0712643, 0.0523905, -0.102836,0.612188, 0.664765, 0.0298625
2555,-0.0767259, -0.430595, -9.71783,0.0510792, 0.0574017, -0.108626,0.332721, 0.83342, 1.84822
2560,-0.0722196, -0.41922, -9.91527,0.0191315, 0.0579609, -0.104239,0.0885506, 0.771258, 1.82782
2565,-0.0553352, -0.430609, -9.74596,-0.0249572, 0.0544578, -0.104597,-0.250147, -1.12979, -0.27899
2570,-0.073655, -0.377887, -9.90631,-0.0573378, 0.0519322, -0.104582,-0.828312, -0.353794, -0.786657
2575,-0.0567246, -0.381046, -9.72302,-0.0905352, 0.0531972, -0.106206,1.51005, 0.257773, 0.114681
2580,-0.0196603, -0.373102, -9.86951,-0.117, 0.0508902, -0.105809,0.512376, -0.138044, 0.664423
2585,-0.0312357, -0.419136, -9.71484,-0.136749, 0.0555735, -0.102221,-0.693463, -1.06508, -0.945199
2590,-0.0615425, -0.367097, -9.87081,-0.147086, 0.0537015, -0.103002,0.884845, 0.772169, -1.13466
2595,-0.0730516, -0.373737, -9.71723,-0.152676, 0.0552036, -0.106818,2.23238, -0.181248, -1.24569
2600,-0.0391859, -0.35119, -9.86104,-0.147175, 0.0580379, -0.105442,0.198124, 0.908958, -0.864092
2605,-0.0337286, -0.365101, -9.71525,-0.140118, 0.0505567, -0.109907,-0.876259, 0.170184, 0.388088
2610,-0.12399, -0.340383, -9.94325,-0.124462, 0.0386971, -0.0965889,0.473076, -0.327667, 1.64412
2615,-0.245486, -0.306812, -9.77424,-0.10222, 0.0068742, -0.0792114,0.0240279, 0.372129, 0.426855
2620,-0.220449, -0.339726, -9.86153,-0.0676215, -0.022286, -0.0589551,-1.40809, 1.62818, 0.656652
2625,-0.22432, -0.323242, -9.6772,-0.0224599, -0.0532733, -0.0331646,0.338115, -1.44581, 0.784985
2630,-0.208275, -0.354202, -9.91049,0.0246907, -0.0797506, -0.0201255,0.949, 1.23648, -0.352774
2635,-0.0771936, -0.326421, -9.75595,0.0778033, -0.101032, -0.0106534,-1.22419, -0.657083, 0.0717391
2640,-0.0456633, -0.395006, -9.88792,0.109229, -0.100617, -0.012437,0.0664383, 0.676314, -0.954087
2645,-0.0304029, -0.344289, -9.73089,0.137119, -0.103993, -0.00907296,0.252024, -0.4286, -0.589305
2650,-0.0819937, -0.327018, -9.90577,0.146911, -0.0993807, -0.00894808,1.91709, 0.182744, 0.194104
2655,-0.0238938, -0.391121, -9.7108,0.148981, -0.0998787, -0.00975537,-0.54127, 0.0815727, 0.39122
2660,-0.0404735, -0.380702, -9.91246,0.137082, -0.0980348, -0.0107248,-0.488319, -0.0158169, -2.58193
2665,0.00294605, -0.378746, -9.67465,0.119844, -0.104305, -0.0053256,0.478633, -2.71506, 0.747896
2670,-0.0815417, -0.381266, -9.89635,0.0932202, -0.0993371, -0.0139422,0.0165906, -0.279038, -0.54786
2675,-0.0743146, -0.390076, -9.69344,0.0518022, -0.103278, -0.0087256,-1.24459, -0.737899, -0.66534
2680,-0.16393, -0.423004, -9.93355,0.00442267, -0.0953924, -0.00642709,1.31989, -0.375194, -0.891076
2685,-0.21868, -0.385825, -9.70919,-0.0523003, -0.0745546, 0.0109344,-0.561815, 0.110444, 0.79797
2690,-0.16347, -0.4164, -9.88158,-0.098284, -0.0616812, 0.0170812,-0.959507, 0.722883, 0.0797672
2695,-0.0547811, -0.391921, -9.73298,-0.121224, -0.0585947, 0.0164694,-0.459484, -0.824899, 0.656789
2700,-0.0569071, -0.34735, -9.8469,-0.134385, -0.0618654, 0.0123277,-1.1895, -0.648978, -0.493121
2705,-0.105619, -0.393688, -9.68897,-0.127344, -0.056913, 0.0180268,0.507913, -0.645529, -0.0157716
2710,-0.116565, -0.352356, -9.69454,-0.118506, -0.0652568, 0.018981,0.887225, -0.931141, -0.0621694
2715,-0.112097, -0.391176, -9.89786,-0.0906067, -0.0586639, 0.0194456,0.712007, -0.769967, -1.29213
2720,-0.0793401, -0.331169, -9.71378,-0.0700501, -0.0617197, 0.0143798,-0.0987533, -0.691299, -1.08344
2725,-0.0874844, -0.359234, -9.84106,-0.0407321, -0.0586946, 0.0161776,0.970339, 0.385199, 0.0218233
2730,-0.07236, -0.355983, -9.70544,0.00131792, -0.0602685, 0.0154081,2.61651, -1.25056, 1.59378
2735,-0.0973171, -0.322684, -9.87717,0.0310828, -0.0592017, 0.0164435,0.463797, 0.263288, -1.24931
2740,-0.111396, -0.344787, -9.69278,0.0542051, -0.0646699, 0.0220927,0.636988, -0.146696, -0.319207
2745,-0.139772, -0.369451, -9.88621,0.0566066, -0.0602373, 0.0195728,-0.141463, 1.59531, 0.0127376
2750,-0.129064, -0.358674, -9.75708,0.0579601, -0.0598981, 0.0152856,0.445906, 1.94444, 0.81201
2755,-0.0911584, -0.342062, -9.87667,0.0424081, -0.0633485, 0.0199648,0.418482, -0.402846, -1.12817
2760,-0.12308, -0.332828, -9.72076,0.0222744, -0.054556, 0.0125458,-0.226018, 0.237817, 0.112692
2765,-0.187122, -0.353855, -9.90388,-0.0110508, -0.0558277, 0.0154388,0.107622, 0.0438123, -0.990889
2770,-0.159751, -0.344971, -9.7213,-0.0402, -0.0613156, 0.0205201,-1.06984, 0.500916, -0.594746
2775,-0.108785, -0.40485, -9.88257,-0.0572928, -0.0591882, 0.0168548,-1.17936, -0.201384, 0.0611062
2780,-0.0976152, -0.406249, -9.72717,-0.0681877, -0.0589704, 0.0123737,-1.48396, 0.224537, -1.81121
2785,-0.0808375, -0.361557, -9.9164,-0.0675192, -0.0469403, 0.0154294,0.56645, -1.43691, 1.00523
2790,-0.14718, -0.337039, -9.71221,-0.0571381, -0.0351842, 2.89158e-05,0.0424511, -0.334344, -0.157548
2795,-0.207646, -0.349923, -9.88424,-0.0381744, -0.0268443, -0.00788126,-1.40262, -0.26651, -1.13062
2800,-0.245166, -0.390195, -9.73093,-0.00174927, -0.00795655, -0.0110235,-0.124878, 1.64248, -0.257141
2805,-0.202606, -0.32824, -9.88453,0.0428744, 9.68722e-05, -0.0200332,1.52604, -0.884261, 0.299928
2810,-0.171203, -0.33157, -9.71989,0.0876744, 0.00381982, -0.0153292,1.20073, 0.0728473, 0.622105
2815,-0.127835, -0.33612, -9.86095,0.118701, 0.00426749, -0.0259796,-0.654724, -0.110081, 0.589873
2820,-0.119101, -0.40001, -9.71923,0.137218, -0.00119777, -0.0258459,0.235291, -0.292401, -0.933357
2825,-0.15249, -0.391446, -9.9143,0.141454, 0.00438031, -0.0212009,0.422875, 0.724976, -1.8826
2830,-0.155357, -0.368357, -9.7088,0.134683, 0.00157465, -0.0191249,-0.398909, 0.607948, 0.213041
2835,-0.151417, -0.403824, -9.94415,0.120923, -0.00265868, -0.0217959,-0.347757, 1.26977, 0.228567
2840,-0.170478, -0.377684, -9.68682,0.0902596, 0.00578843, -0.021292,-1.93581, -0.509124, -1.9974
2845,-0.235936, -0.343472, -9.70597,0.0562464, 0.0155847, -0.0177851,0.489953, -0.389998, 0.324135
2850,-0.268322, -0.42491, -9.9316,0.00645314, 0.0353586, -0.00678102,-0.428315, -1.65539, 0.717476
2855,-0.424686, -0.450892, -9.70551,-0.0487039, 0.0694779, 0.0162557,-1.19069, -0.25309, 1.31486
2860,-0.171482, -0.337114, -9.89635,-0.0995821, 0.0844385, 0.0305033,-0.318244, 0.290773, -0.0254707
2865,-0.110258, -0.390447, -9.85834,-0.125813, 0.0804609, 0.0253258,-0.155108, 1.40704, 2.00482
2870,-0.154589, -0.398238, -9.69633,-0.14576, 0.0849451, 0.0287915,0.0186946, -0.114761, 0.162472
2875,-0.12587, -0.34122, -9.89241,-0.154918, 0.0881049, 0.0292271,-0.32233, 0.718068, -0.900158
2880,-0.124075, -0.412876, -9.69331,-0.155216, 0.0842257, 0.0268902,1.72844, 0.628641, -0.568965
2885,-0.151539, -0.344039, -9.90172,-0.149255, 0.0855634, 0.0272656,0.325364, 0.488914, -1.468
2890,-0.0901293, -0.356328, -9.68576,-0.135034, 0.0842571, 0.0301515,0.0153302, 1.54788, 0.137646
2895,-0.0816751, -0.293412, -9.87201,-0.121587, 0.0852683, 0.0274771,0.667884, -0.203402, 1.08515
2900,-0.0924213, -0.314062, -9.68401,-0.110465, 0.0892627, 0.0269477,-0.0611149, -0.367812, 3.07769
2905,-0.083729, -0.338558, -9.9502,-0.102127, 0.0852309, 0.0280127,0.473753, -0.464285, 0.0151742
2910,-0.0811169, -0.2989, -9.72325,-0.0729894, 0.0864423, 0.0274815,-0.734833, 0.279047, 0.824123
2915,-0.0999677, -0.343387, -9.89568,-0.0476214, 0.0876259, 0.0321936,0.640616, 1.1028, 1.65042
2920,-0.0910627, -0.339021, -9.7578,-0.0145313, 0.0846148, 0.0306649,0.784037, -0.143633, 1.27682
2925,-0.0633698, -0.284955, -9.88539,0.0231951, 0.0837635, 0.0304436,1.16019, 0.887898, 0.435957
2930,-0.0744976, -0.314218, -9.72562,0.0609342, 0.0850387, 0.0263492,-0.977941, 0.779742, 0.794098
2935,-0.0929447, -0.349639, -9.93963,0.0906433, 0.0843759, 0.0325946,-0.885785, -1.57152, -1.55901
2940,-0.104549, -0.310322, -9.76703,0.1218, 0.0880916, 0.0298528,0.411225, 0.319197, 0.23914
2945,-0.0788734, -0.323253, -9.88156,0.148574, 0.0868963, 0.025502,-0.196694, 1.09347, -0.343662
2950,-0.101515, -0.366549, -9.68424,0.157856, 0.0873392, 0.0249332,0.400277, -0.544351, -1.79686
2955,-0.0401322, -0.380386, -9.89372,0.159165, 0.0853526, 0.0247805,-0.308802, -1.49944, 1.819
2960,-0.110447, -0.356751, -9.67877,0.165426, 0.0887246, 0.0300803,-0.91637, -0.814586, -1.26977
2965,-0.0642283, -0.39517, -9.8963,0.159642, 0.0851104, 0.0297032,1.94327, -0.599157, 0.281027
2970,-0.125854, -0.417083, -9.68609,0.142273, 0.0797955, 0.0265108,-0.140202, 0.532247, -0.912291
2975,-0.168083, -0.366819, -9.71716,0.123946, 0.0747754, 0.0226264,-0.148507, -0.773, 0.0580028
2980,-0.187291, -0.36004, -9.864,0.0924512, 0.048846, 0.00895605,-1.41799, -0.355843, -0.668619
2985,-0.309061, -0.387355, -9.72205,0.0570063, 0.012244, -0.0136431,1.06783, -0.0507746, 1.47212
2990,-0.179945, -0.371888, -9.85287,0.014747, -0.0173953, -0.0322706,-0.376554, 1.80456, -1.32498
2995,-0.0607301, -0.375123, -9.71017,-0.0272135, -0.0249183, -0.0382092,-0.101383, 0.185012, -1.61264
3000,-0.0329215, -0.385383, -9.93401,-0.0615022, -0.0232639, -0.0384361,0.627685, -1.37056, 0.364139
3005,-0.0640725, -0.376763, -9.70774,-0.0811653, -0.022629, -0.0416037,0.721427, 0.359548, 0.14902
3010,-0.043771, -0.395732, -9.87511,-0.0991234, -0.0269028, -0.041294,1.48262, -1.89757, 0.0089432
3015,-0.0554504, -0.374695, -9.73361,-0.10252, -0.0273926, -0.0403824,0.454506, -0.32538, 1.37654
3020,-0.0639234, -0.346803, -9.7156,-0.10636, -0.0255064, -0.0362873,-0.595127, -1.74836, -0.780492
3025,-0.0635135, -0.366344, -9.87177,-0.103565, -0.0228742, -0.0423841,1.29306, -1.26049, 2.48998
3030,-0.0854047, -0.382532, -9.68713,-0.106181, -0.023718, -0.0423569,2.10991, -2.94314, 0.287807
3035,-0.0702709, -0.394305, -9.86086,-0.101338, -0.0226202, -0.0391573,-0.557385, -1.30095, 0.886102
3040,-0.0505345, -0.339405, -9.70572,-0.0939388, -0.0275037, -0.0385561,2.4076, 0.579795, 0.884817
3045,-0.0667623, -0.358696, -9.89936,-0.0829919, -0.0211484, -0.0358162,1.16351, 2.14193, 0.806911
3050,-0.0470411, -0.342494, -9.71782,-0.071506, -0.0225247, -0.0406388,1.58232, -1.47475, -0.150925
3055,-0.0315877, -0.360046, -9.8917,-0.0476167, -0.0275402, -0.0415466,-0.473126, 2.52918, -0.805417
3060,-0.0695347, -0.354062, -9.70569,-0.0196325, -0.0226018, -0.0433725,-0.566421, 0.179083, -0.0778356
3065,-0.0475724, -0.32711, -9.86472,0.00964967, -0.0269729, -0.0368417,-0.823206, 0.280442, -0.580112
3070,-0.131187, -0.383518, -9.69371,0.0402988, -0.0264228, -0.0421323,0.808286, 0.123528, 0.339203
3075,-0.0400115, -0.28973, -9.92621,0.0666582, -0.0217109, -0.0367431,0.354517, 0.503286, -0.293609
3080,-0.130812, -0.335754, -9.69865,0.0922218, -0.0213527, -0.0401841,-0.156764, 2.80964, -1.5017
3085,-0.06761, -0.371356, -9.88382,0.106471, -0.0239219, -0.0435759,-0.531924, 0.137154, 0.943569
3090,-0.175293, -0.305507, -9.71854,0.113802, -0.019648, -0.0391245,-2.16291, 0.195483, -0.713327
3095,-0.0907472, -0.360072, -9.87579,0.120485, -0.0262732, -0.0384192,0.445945, 0.7927, 1.27764
3100,-0.13614, -0.352214, -9.71613,0.115022, -0.0268022, -0.0408056,-0.841233, 1.77783, -0.0540633
3105,-0.118486, -0.407852, -9.86152,0.105603, -0.0205885, -0.0369302,-0.281892, -1.4435, 1.81192
3110,-0.224678, -0.365985, -9.91083,0.0903599, 0.00404891, -0.0244631,-0.304441, 0.571049, 0.978853
3115,-0.298407, -0.376249, -9.71226,0.0632597, 0.0363287, 0.000450857,1.02338, -1.02689, 0.273867
3120,-0.239388, -0.403772, -9.87494,0.0309754, 0.0691583, 0.0129939,0.322696, -1.49185, -0.249315
3125,-0.163709, -0.404147, -9.71768,-0.00811065, 0.0849997, 0.0335625,-1.30148, -1.84466, -1.90926
3130,-0.0422281, -0.410265, -9.90777,-0.0385796, 0.0930489, 0.0347474,-0.321663, -0.704875, -0.410894
3135,-0.0466802, -0.425273, -9.67817,-0.0569788, 0.0890904, 0.0304347,0.183191, 0.455514, -1.42604
3140,-0.0700898, -0.394579, -9.90919,-0.0673701, 0.092226, 0.0310679,-1.00479, -0.256941, -0.504647
3145,-0.0324497, -0.376465, -9.6774,-0.0720168, 0.0980649, 0.0301804,0.344135, 0.928287, 0.295935
3150,-0.0236979, -0.387124, -9.89733,-0.0722438, 0.0927323, 0.0307759,-2.98046, -1.18528, 0.315062
3155,-0.0248203, -0.400119, -9.67041,-0.0670665, 0.0953668, 0.0282309,-1.46298, 0.489985, 0.474187
3160,-0.0105306, -0.363913, -9.90294,-0.071085, 0.0934361, 0.034687,0.409117, 0.226133, -0.399513
3165,-0.0107146, -0.368033, -9.69636,-0.064326, 0.0966248, 0.0275006,0.161742, -0.467157, -0.519239
3170,-0.0112741, -0.363192, -9.70721,-0.0599561, 0.0915103, 0.0304544,-0.972315, 0.846441, 1.24184
3175,-0.0215228, -0.349563, -9.87725,-0.0478728, 0.0941556, 0.0351371,-0.157925, 0.810134, -0.962238
3180,-0.00644223, -0.377101, -9.71983,-0.0334538, 0.0905181, 0.0343358,1.18266, 1.22816, 0.0996759
3185,0.0135289, -0.315023, -9.88494,-0.0114022, 0.0941185, 0.0344052,-0.914286, -1.40588, 0.888731
3190,0.0365898, -0.338388, -9.70025,0.0183728, 0.0949912, 0.0370515,1.1581, -0.430283, 0.567429
3195,0.00460577, -0.377139, -9.91951,0.0396867, 0.0932339, 0.03638,0.219213, 0.228205, 0.536311
3200,-0.00203737, -0.353433, -9.73828,0.0671295, 0.0941672, 0.036381,0.917316, -0.0916975, 1.15616
3205,0.0398435, -0.378521, -9.71318,0.0788457, 0.0949327, 0.0297676,1.75828, -2.88451, -0.299637
3210,-0.0645856, -0.346812, -9.89201,0.0932206, 0.093882, 0.0312185,-1.55996, -0.795267, 0.44048
3215,0.0395565, -0.373872, -9.71672,0.101605, 0.0922495, 0.0345189,2.08576, 1.13945, 0.318977
3220,-0.0587166, -0.371366, -9.86956,0.0991931, 0.0933287, 0.0334553,0.324862, 1.06924, 1.35643
3225,0.0337786, -0.431264, -9.72552,0.0968806, 0.0908692, 0.0395071,0.9787, 0.325353, -0.992251
3230,-0.0289498, -0.375699, -9.83781,0.0800576, 0.0952581, 0.0331858,0.762446, -0.0814304, -0.617714
3235,-0.0476173, -0.407912, -9.71824,0.065156, 0.0864003, 0.0297282,-0.24785, 0.622548, -0.365475
3240,-0.112471, -0.380661, -9.90911,0.0408927, 0.0661768, 0.0184755,1.0008, -0.523048, 0.967902
3245,-0.198791, -0.439196, -9.68176,0.00686718, 0.0341673, -0.00668086,0.128549, -1.30466, 1.99805
3250,-0.173384, -0.415886, -9.88696,-0.0299053, -0.00680211, -0.027743,0.743184, -0.883394, -0.836373
3255,0.0605599, -0.401758, -9.70482,-0.0714227, -0.0236777, -0.0380783,0.482381, -1.22401, 1.17694
3260,0.0696414, -0.390637, -9.92514,-0.0922495, -0.0225843, -0.0368418,0.021144, 0.57532, 0.161383
3265,0.043088, -0.383604, -9.67654,-0.106464, -0.0232999, -0.0376169,0.36946, -0.220071, 1.33515
3270,0.0658073, -0.378382, -9.90701,-0.114677, -0.0232435, -0.0389847,1.91986, 0.012456, 0.114669
3275,0.0431863, -0.357066, -9.69767,-0.114305, -0.020839, -0.0369671,-0.981036, -0.42515, 0.485366
3280,0.0128294, -0.399231, -9.8649,-0.112173, -0.0208882, -0.0373977,0.294755, 0.224641, -0.380633
3285,0.0493086, -0.339685, -9.84716,-0.109882, -0.0178029, -0.0348547,-0.555377, -1.06114, 0.450485
3290,0.0310223, -0.354579, -9.70594,-0.10716, -0.0196852, -0.0384416,-0.836574, -1.76182, -0.236454
3295,0.0482279, -0.343127, -9.87226,-0.0985196, -0.0218456, -0.0421895,-2.30655, 0.509401, 0.656215
3300,0.0422441, -0.339392, -9.69693,-0.0925199, -0.0220025, -0.0413727,-0.488123, -0.483931, 0.100707
3305,0.0898846, -0.371717, -9.91147,-0.0812366, -0.0204804, -0.0386373,1.29096, 1.42517, 0.0475057
3310,0.0716455, -0.329821, -9.70869,-0.0586814, -0.026352, -0.0407079,0.16999, -0.416806, -0.369359
3315,0.0613017, -0.315581, -9.90621,-0.03119, -0.019609, -0.0387853,0.212104, 0.0496897, 0.307557
3320,0.0617145, -0.348199, -9.70289,0.000530507, -0.0217809, -0.036604,-1.16779, -1.331, 0.172274
3325,0.0721019, -0.343056, -9.8826,0.0258639, -0.0239493, -0.0361628,0.274656, -1.17358, 0.582572
3330,0.0494748, -0.376927, -9.68029,0.0591012, -0.0248397, -0.0380812,-0.79341, 1.70445, 0.375873
3335,-0.0877273, -0.326612, -9.91314,0.0776587, -0.020585, -0.0381202,0.964612, 0.485586, -1.65741
3340,0.0722252, -0.306192, -9.70862,0.0909794, -0.0215079, -0.0388137,1.06302, 0.0197734, -0.518536
3345,-0.0507963, -0.376587, -9.8967,0.10266, -0.0210925, -0.0426384,-0.616619, -0.596019, 2.01293
3350,0.0258766, -0.35848, -9.69055,0.105012, -0.0261632, -0.0385966,-1.17805, 0.887714, -0.923242
3355,-0.0258849, -0.38326, -9.90421,0.0953404, -0.0240036, -0.0365717,-2.61, -1.09023, -0.4448
3360,0.0145228, -0.364421, -9.73994,0.0877955, -0.021761, -0.0364081,0.206277, -1.80457, -0.164975
3365,-0.0626941, -0.343647, -9.68501,0.0773132, -0.0189531, -0.0300594,0.459798, -0.505025, 1.51719
3370,-0.111261, -0.389989, -9.91499,0.0530542, 0.00812601, -0.0214736,1.22074, 0.863818, 0.0431414
3375,-0.116096, -0.401308, -9.70721,0.0204559, 0.0316982, -0.00803584,-1.57412, -1.20262, -0.478192
3380,-0.13859, -0.341912, -9.87595,-0.0234105, 0.0521887, 0.00890382,-0.723205, 2.05747, 0.683206
3385,-0.0281327, -0.34527, -9.69959,-0.0637292, 0.0647169, 0.0127043,-0.0342681, 1.63791, -2.67289
3390,0.0372314, -0.35967, -9.86406,-0.0919068, 0.0673418, 0.0176031,-0.788517, 0.0881959, 0.949916
3395,0.0559928, -0.35667, -9.73663,-0.102875, 0.0664619, 0.0157969,-0.0268861, -0.0628452, -0.719677
3400,0.0316533, -0.375198, -9.74073,-0.107226, 0.068403, 0.0196613,0.30601, 1.87558, 0.560075
3405,0.0125765, -0.354029, -9.91406,-0.107217, 0.0658182, 0.0167008,0.290215, 0.738742, 0.79688
3410,0.0516475, -0.344121, -9.72881,-0.106283, 0.0645472, 0.0183819,-0.374391, -1.24522, -0.695408
3415,0.0420243, -0.316944, -9.88207,-0.0942489, 0.0632151, 0.0145812,1.62752, -1.01172, -0.354681
3420,0.118153, -0.364161, -9.71984,-0.0813882, 0.0622621, 0.0191903,-0.59237, 0.846382, -0.565586
3425,0.0498543, -0.32195, -9.91266,-0.0718592, 0.0701795, 0.0110913,-0.547491, 0.300629, -0.671032
3430,0.0223247, -0.320674, -9.65459,-0.0537284, 0.0702418, 0.0137392,0.970785, -0.471914, -0.780519
3435,0.0683745, -0.338069, -9.93288,-0.0308438, 0.0648545, 0.0184972,-0.193575, 0.244343, -0.992935
3440,0.0130436, -0.320288, -9.71147,-0.00700352, 0.0682651, 0.0100754,-1.50297, 0.0895054, -0.504404
3445,0.07691, -0.331849, -9.87534,0.0205809, 0.065139, 0.015877,1.7089, -2.13968, -0.989312
3450,-0.0334697, -0.34496, -9.74481,0.0513758, 0.0643613, 0.0172249,0.239291, 0.178497, 0.195853
3455,0.0895886, -0.323118, -9.89887,0.0864549, 0.0598511, 0.021161,1.35663, -0.796145, 0.512734
3460,0.0345517, -0.31777, -9.69334,0.0912899, 0.0648805, 0.0201859,-0.99922, 0.97555, -0.469816
3465,0.137523, -0.325649, -9.91624,0.117115, 0.0673374, 0.0152569,0.740866, -0.828697, 0.391337
3470,0.014864, -0.369779, -9.71849,0.128541, 0.0673653, 0.0199821,0.347459, -0.376476, -0.850861
3475,0.0559191, -0.378827, -9.89591,0.132071, 0.0676401, 0.0178986,-1.18172, 0.429333, -0.931606
3480,0.0231288, -0.349354, -9.91945,0.132439, 0.062879, 0.0174721,0.646721, -1.62535, 0.915926
3485,0.125897, -0.327203, -9.70533,0.117947, 0.0656855, 0.0167269,0.48932, 0.389757, 1.66653
3490,-0.0268585, -0.41307, -9.90322,0.10966, 0.069196, 0.0165334,0.309901, 1.31837, -1.5415
3495,0.115241, -0.385704, -9.69924,0.0821476, 0.0630466, 0.0146762,1.34258, -0.207748, 0.730697
3500,-0.0235138, -0.406177, -9.89234,0.0589822, 0.0708011, 0.0128673,0.757724, 0.52014, -0.333677
3505,0.0567371, -0.416784, -9.70289,0.0217156, 0.0552725, 0.00920416,1.08228, 0.772328, -1.75977
3510,-0.00160268, -0.428875, -9.89251,-0.0277938, 0.043218, -0.00248439,0.254254, 2.29063, 1.04445
3515,0.0963698, -0.387879, -9.72034,-0.0754741, 0.0346547, -0.00861211,0.898131, -1.37624, 2.38515
3520,0.0738399, -0.391439, -9.90405,-0.10953, 0.0343987, -0.00702331,0.996365, 0.527703, 0.0416519
3525,0.106035, -0.349895, -9.71282,-0.135373, 0.0322293, -0.00335523,-0.653706, 0.652946, 1.94489
3530,0.0290318, -0.367206, -9.92556,-0.148215, 0.0384339, 0.00282389,-0.718797, -1.22947, -0.773729
3535,0.120056, -0.33543, -9.70203,-0.154313, 0.0350565, -0.00062658,0.144305, 1.49139, 0.458008
3540,0.046582, -0.277714, -9.68671,-0.15058, 0.0412593, -0.0044246,-0.0934317, -0.569701, -0.234316
3545,0.124824, -0.323469, -9.93955,-0.134665, 0.0354436, -0.00483815,-0.202964, 1.22195, 0.449437
3550,0.0550932, -0.33171, -9.71485,-0.11058, 0.0343721, -0.00569425,-0.629463, 0.565273, -0.985504
3555,0.129776, -0.320106, -9.90006,-0.08426, 0.0354452, -0.00232069,1.1254, 2.20649, 0.795392
3560,0.0138674, -0.3112, -9.7614,-0.0463897, 0.0357125, -0.0027739,-0.372485, -1.00908, -0.327817
3565,0.0509307, -0.343887, -9.90056,0.00266029, 0.0236228, 0.00184291,0.607297, -0.504584, -1.32645
3570,0.0423055, -0.353978, -9.70942,0.0475241, 0.0148843, 0.0121067,0.518364, 0.0439909, -0.270993
3575,0.141956, -0.365581, -9.94931,0.0783485, 0.0125384, 0.0135819,1.84513, -1.14807, -0.83556
3580,0.110489, -0.334679, -9.69177,0.0937137, 0.00639657, 0.0139839,-0.64446, 1.6835, -0.356169
3585,0.104826, -0.36042, -9.87808,0.102531, 0.00971254, 0.0127867,0.0321465, -1.50834, 1.23495
