time,p.x,p.y,p.z,att.x,att.y,att.z,attq.w,attq.x,attq.y,attq.z,v.x,v.y,v.z,v.r,v.p,v.yaw,pdot.x,pdot.y,pdot.z,vdot.x,vdot.y,vdot.z,vdot.r,vdot.p,vdot.yaw
2165,1.94432, 1, 4,-0, 0, -0,1,0,0,0,1.49593, 0, 0, 0, 0, 0,1.49593, 0, 0,-0.000426168, 0, 0, 0, 0, 0
2170,1.9518, 1, 4,-0, 0, -0,1,0,0,0,1.49593, 0, 0, 0, 0, 0,1.49593, 0, 0,-0.000426153, 0, 0, 0, 0, 0
2175,1.95928, 1, 4,-0, 0, -0,1,0,0,0,1.49593, 0, 0, 0, 0, 0,1.49593, 0, 0,-0.000426138, 0, 0, 0, 0, 0
2180,1.96676, 1, 4,-0, 0, -0,1,0,0,0,1.49592, 0, 0, 0, 0, 0,1.49592, 0, 0,-0.000426123, 0, 0, 0, 0, 0
2185,1.97424, 1, 4,-0, 0, -0,1,0,0,0,1.49592, 0, 0, 0, 0, 0,1.49592, 0, 0,-0.000426107, 0, 0, 0, 0, 0
2190,1.98172, 1, 4,-0, 0, -0,1,0,0,0,1.49592, 0, 0, 0, 0, 0,1.49592, 0, 0,-0.000426092, 0, 0, 0, 0, 0
2195,1.9892, 1, 4,-0, 0, -0,1,0,0,0,1.49592, 0, 0, 0, 0, 0,1.49592, 0, 0,-0.000426077, 0, 0, 0, 0, 0
2200,1.99668, 1, 4,-0, 0, -0,1,0,0,0,1.49591, 0, 0, 0, 0, 0,1.49591, 0, 0,-0.000426061, 0, 0, 0, 0, 0
2205,2.00416, 1, 4,-0, 0, -0,1,0,0,0,1.49591, 0, 0, 0, 0, 0,1.49591, 0, 0,-0.000426046, 0, 0, 0, 0, 0
2210,2.01163, 1, 4,-0, 0, -0,1,0,0,0,1.49591, 0, 0, 0, 0, 0,1.49591, 0, 0,-0.000426031, 0, 0, 0, 0, 0
2215,2.01911, 1, 4,-0, 0, -0,1,0,0,0,1.49591, 0, 0, 0, 0, 0,1.49591, 0, 0,-0.000426015, 0, 0, 0, 0, 0
2220,2.02659, 1, 4,-0, 0, -0,1,0,0,0,1.49591, 0, 0, 0, 0, 0,1.49591, 0, 0,-0.000426, 0, 0, 0, 0, 0
2225,2.03407, 1, 4,-0, 0, -0,1,0,0,0,1.4959, 0, 0, 0, 0, 0,1.4959, 0, 0,-0.000425985, 0, 0, 0, 0, 0
2230,2.04155, 1, 4,-0, 0, -0,1,0,0,0,1.4959, 0, 0, 0, 0, 0,1.4959, 0, 0,-0.000425969, 0, 0, 0, 0, 0
2235,2.04903, 1, 4,-0, 0, -0,1,0,0,0,1.4959, 0, 0, 0, 0, 0,1.4959, 0, 0,-0.000425954, 0, 0, 0, 0, 0
2240,2.05651, 1, 4,-0, 0, -0,1,0,0,0,1.4959, 0, 0, 0, 0, 0,1.4959, 0, 0,-0.000425938, 0, 0, 0, 0, 0
2245,2.06399, 1, 4,-0, 0, -0,1,0,0,0,1.4959, 0, 0, 0, 0, 0,1.4959, 0, 0,-0.000425923, 0, 0, 0, 0, 0
2250,2.07147, 1, 4,-0, 0, -0,1,0,0,0,1.49589, 0, 0, 0, 0, 0,1.49589, 0, 0,-0.000425907, 0, 0, 0, 0, 0
2255,2.07895, 1, 4,-0, 0, -0,1,0,0,0,1.49589, 0, 0, 0, 0, 0,1.49589, 0, 0,-0.000425892, 0, 0, 0, 0, 0
2260,2.08643, 1, 4,-0, 0, -0,1,0,0,0,1.49589, 0, 0, 0, 0, 0,1.49589, 0, 0,-0.000425876, 0, 0, 0, 0, 0
2265,2.09391, 1, 4,-0, 0, -0,1,0,0,0,1.49589, 0, 0, 0, 0, 0,1.49589, 0, 0,-0.000425861, 0, 0, 0, 0, 0
2270,2.10139, 1, 4,-0, 0, -0,1,0,0,0,1.49589, 0, 0, 0, 0, 0,1.49589, 0, 0,-0.000425845, 0, 0, 0, 0, 0
2275,2.10887, 1, 4,-0, 0, -0,1,0,0,0,1.49588, 0, 0, 0, 0, 0,1.49588, 0, 0,-0.00042583, 0, 0, 0, 0, 0
2280,2.11635, 1, 4,-0, 0, -0,1,0,0,0,1.49588, 0, 0, 0, 0, 0,1.49588, 0, 0,-0.000425814, 0, 0, 0, 0, 0
2285,2.12383, 1, 4,-0, 0, -0,1,0,0,0,1.49588, 0, 0, 0, 0, 0,1.49588, 0, 0,-0.000425799, 0, 0, 0, 0, 0
2290,2.13131, 1, 4,-0, 0, -0,1,0,0,0,1.49588, 0, 0, 0, 0, 0,1.49588, 0, 0,-0.000425783, 0, 0, 0, 0, 0
2295,2.13879, 1, 4,-0, 0, -0,1,0,0,0,1.49587, 0, 0, 0, 0, 0,1.49587, 0, 0,-0.000425767, 0, 0, 0, 0, 0
2300,2.14627, 1, 4,-0, 0, -0,1,0,0,0,1.49587, 0, 0, 0, 0, 0,1.49587, 0, 0,-0.000425752, 0, 0, 0, 0, 0
2305,2.15374, 1, 4,-0, 0, -0,1,0,0,0,1.49587, 0, 0, 0, 0, 0,1.49587, 0, 0,-0.000425736, 0, 0, 0, 0, 0
2310,2.16122, 1, 4,-0, 0, -0,1,0,0,0,1.49587, 0, 0, 0, 0, 0,1.49587, 0, 0,-0.000425721, 0, 0, 0, 0, 0
2315,2.1687, 1, 4,-0, 0, -0,1,0,0,0,1.49587, 0, 0, 0, 0, 0,1.49587, 0, 0,-0.000425705, 0, 0, 0, 0, 0
2320,2.17618, 1, 4,-0, 0, -0,1,0,0,0,1.49586, 0, 0, 0, 0, 0,1.49586, 0, 0,-0.000425689, 0, 0, 0, 0, 0
2325,2.18366, 1, 4,-0, 0, -0,1,0,0,0,1.49586, 0, 0, 0, 0, 0,1.49586, 0, 0,-0.000425674, 0, 0, 0, 0, 0
2330,2.19114, 1, 4,-0, 0, -0,1,0,0,0,1.49586, 0, 0, 0, 0, 0,1.49586, 0, 0,-0.000425658, 0, 0, 0, 0, 0
2335,2.19862, 1, 4,-0, 0, -0,1,0,0,0,1.49586, 0, 0, 0, 0, 0,1.49586, 0, 0,-0.000425643, 0, 0, 0, 0, 0
2340,2.2061, 1, 4,-0, 0, -0,1,0,0,0,1.49586, 0, 0, 0, 0, 0,1.49586, 0, 0,-0.000425627, 0, 0, 0, 0, 0
2345,2.21358, 1, 4,-0, 0, -0,1,0,0,0,1.49585, 0, 0, 0, 0, 0,1.49585, 0, 0,-0.000425611, 0, 0, 0, 0, 0
2350,2.22106, 1, 4,-0, 0, -0,1,0,0,0,1.49585, 0, 0, 0, 0, 0,1.49585, 0, 0,-0.000425596, 0, 0, 0, 0, 0
2355,2.22854, 1, 4,-0, 0, -0,1,0,0,0,1.49585, 0, 0, 0, 0, 0,1.49585, 0, 0,-0.00042558, 0, 0, 0, 0, 0
2360,2.23602, 1, 4,-0, 0, -0,1,0,0,0,1.49585, 0, 0, 0, 0, 0,1.49585, 0, 0,-0.000425564, 0, 0, 0, 0, 0
2365,2.2435, 1, 4,-0, 0, -0,1,0,0,0,1.49584, 0, 0, 0, 0, 0,1.49584, 0, 0,-0.000425549, 0, 0, 0, 0, 0
2370,2.25098, 1, 4,-0, 0, -0,1,0,0,0,1.49584, 0, 0, 0, 0, 0,1.49584, 0, 0,-0.000425533, 0, 0, 0, 0, 0
2375,2.25845, 1, 4,-0, 0, -0,1,0,0,0,1.49584, 0, 0, 0, 0, 0,1.49584, 0, 0,-0.000425517, 0, 0, 0, 0, 0
2380,2.26593, 1, 4,-0, 0, -0,1,0,0,0,1.49584, 0, 0, 0, 0, 0,1.49584, 0, 0,-0.000425502, 0, 0, 0, 0, 0
2385,2.27341, 1, 4,-0, 0, -0,1,0,0,0,1.49584, 0, 0, 0, 0, 0,1.49584, 0, 0,-0.000425486, 0, 0, 0, 0, 0
2390,2.28089, 1, 4,-0, 0, -0,1,0,0,0,1.49583, 0, 0, 0, 0, 0,1.49583, 0, 0,-0.00042547, 0, 0, 0, 0, 0
2395,2.28837, 1, 4,-0, 0, -0,1,0,0,0,1.49583, 0, 0, 0, 0, 0,1.49583, 0, 0,-0.000425455, 0, 0, 0, 0, 0
2400,2.29585, 1, 4,-0, 0, -0,1,0,0,0,1.49583, 0, 0, 0, 0, 0,1.49583, 0, 0,-0.000425439, 0, 0, 0, 0, 0
2405,2.30333, 1, 4,-0, 0, -0,1,0,0,0,1.49583, 0, 0, 0, 0, 0,1.49583, 0, 0,-0.000425423, 0, 0, 0, 0, 0
2410,2.31081, 1, 4,-0, 0, -0,1,0,0,0,1.49583, 0, 0, 0, 0, 0,1.49583, 0, 0,-0.000425408, 0, 0, 0, 0, 0
2415,2.31829, 1, 4,-0, 0, -0,1,0,0,0,1.49582, 0, 0, 0, 0, 0,1.49582, 0, 0,-0.000425392, 0, 0, 0, 0, 0
2420,2.32577, 1, 4,-0, 0, -0,1,0,0,0,1.49582, 0, 0, 0, 0, 0,1.49582, 0, 0,-0.000425376, 0, 0, 0, 0, 0
2425,2.33325, 1, 4,-0, 0, -0,1,0,0,0,1.49582, 0, 0, 0, 0, 0,1.49582, 0, 0,-0.000425361, 0, 0, 0, 0, 0
2430,2.34072, 1, 4,-0, 0, -0,1,0,0,0,1.49582, 0, 0, 0, 0, 0,1.49582, 0, 0,-0.000425345, 0, 0, 0, 0, 0
2435,2.3482, 1, 4,-0, 0, -0,1,0,0,0,1.49581, 0, 0, 0, 0, 0,1.49581, 0, 0,-0.000425329, 0, 0, 0, 0, 0
2440,2.35568, 1, 4,-0, 0, -0,1,0,0,0,1.49581, 0, 0, 0, 0, 0,1.49581, 0, 0,-0.000425314, 0, 0, 0, 0, 0
2445,2.36316, 1, 4,-0, 0, -0,1,0,0,0,1.49581, 0, 0, 0, 0, 0,1.49581, 0, 0,-0.000425298, 0, 0, 0, 0, 0
2450,2.37064, 1, 4,-0, 0, -0,1,0,0,0,1.49581, 0, 0, 0, 0, 0,1.49581, 0, 0,-0.000425282, 0, 0, 0, 0, 0
2455,2.37812, 1, 4,-0, 0, -0,1,0,0,0,1.49581, 0, 0, 0, 0, 0,1.49581, 0, 0,-0.000425267, 0, 0, 0, 0, 0
2460,2.3856, 1, 4,-0, 0, -0,1,0,0,0,1.4958, 0, 0, 0, 0, 0,1.4958, 0, 0,-0.000425251, 0, 0, 0, 0, 0
2465,2.39308, 1, 4,-0, 0, -0,1,0,0,0,1.4958, 0, 0, 0, 0, 0,1.4958, 0, 0,-0.000425235, 0, 0, 0, 0, 0
2470,2.40056, 1, 4,-0, 0, -0,1,0,0,0,1.4958, 0, 0, 0, 0, 0,1.4958, 0, 0,-0.00042522, 0, 0, 0, 0, 0
2475,2.40804, 1, 4,-0, 0, -0,1,0,0,0,1.4958, 0, 0, 0, 0, 0,1.4958, 0, 0,-0.000425204, 0, 0, 0, 0, 0
2480,2.41552, 1, 4,-0, 0, -0,1,0,0,0,1.4958, 0, 0, 0, 0, 0,1.4958, 0, 0,-0.000425188, 0, 0, 0, 0, 0
2485,2.42299, 1, 4,-0, 0, -0,1,0,0,0,1.49579, 0, 0, 0, 0, 0,1.49579, 0, 0,-0.000425172, 0, 0, 0, 0, 0
2490,2.43047, 1, 4,-0, 0, -0,1,0,0,0,1.49579, 0, 0, 0, 0, 0,1.49579, 0, 0,-0.000425157, 0, 0, 0, 0, 0
2495,2.43795, 1, 4,-0, 0, -0,1,0,0,0,1.49579, 0, 0, 0, 0, 0,1.49579, 0, 0,-0.000425141, 0, 0, 0, 0, 0
2500,2.44543, 1, 4,-0, 0, -0,1,0,0,0,1.49579, 0, 0, 0, 0, 0,1.49579, 0, 0,-0.000425125, 0, 0, 0, 0, 0
2505,2.45291, 1, 4,-0, 0, -0,1,0,0,0,1.49578, 0, 0, 0, 0, 0,1.49578, 0, 0,-0.00042511, 0, 0, 0, 0, 0
2510,2.46039, 1, 4,-0, 0, -0,1,0,0,0,1.49578, 0, 0, 0, 0, 0,1.49578, 0, 0,-0.000425094, 0, 0, 0, 0, 0
2515,2.46787, 1, 4,-0, 0, -0,1,0,0,0,1.49578, 0, 0, 0, 0, 0,1.49578, 0, 0,-0.000425078, 0, 0, 0, 0, 0
2520,2.47535, 1, 4,-0, 0, -0,1,0,0,0,1.49578, 0, 0, 0, 0, 0,1.49578, 0, 0,-0.000425063, 0, 0, 0, 0, 0
2525,2.48283, 1, 4,-0, 0, -0,1,0,0,0,1.49578, 0, 0, 0, 0, 0,1.49578, 0, 0,-0.000425047, 0, 0, 0, 0, 0
2530,2.4903, 1, 4,-0, 0, -0,1,0,0,0,1.49577, 0, 0, 0, 0, 0,1.49577, 0, 0,-0.000425031, 0, 0, 0, 0, 0
2535,2.49778, 1, 4,-0, 0, -0,1,0,0,0,1.49577, 0, 0, 0, 0, 0,1.49577, 0, 0,-0.000425016, 0, 0, 0, 0, 0
2540,2.50526, 1, 4,-0, 0, -0,1,0,0,0,1.49577, 0, 0, 0, 0, 0,1.49577, 0, 0,-0.000425, 0, 0, 0, 0, 0
2545,2.51274, 1, 4,-0, 0, -0,1,0,0,0,1.49577, 0, 0, 0, 0, 0,1.49577, 0, 0,-0.000424984, 0, 0, 0, 0, 0
2550,2.52022, 1, 4,-0, 0, -0,1,0,0,0,1.49577, 0, 0, 0, 0, 0,1.49577, 0, 0,-0.000424969, 0, 0, 0, 0, 0
2555,2.5277, 1, 4,-0, 0, -0,1,0,0,0,1.49576, 0, 0, 0, 0, 0,1.49576, 0, 0,-0.000424953, 0, 0, 0, 0, 0
2560,2.53518, 1, 4,-0, 0, -0,1,0,0,0,1.49576, 0, 0, 0, 0, 0,1.49576, 0, 0,-0.000424937, 0, 0, 0, 0, 0
2565,2.54266, 1, 4,-0, 0, -0,1,0,0,0,1.49576, 0, 0, 0, 0, 0,1.49576, 0, 0,-0.000424921, 0, 0, 0, 0, 0
2570,2.55014, 1, 4,-0, 0, -0,1,0,0,0,1.49576, 0, 0, 0, 0, 0,1.49576, 0, 0,-0.000424906, 0, 0, 0, 0, 0
2575,2.55761, 1, 4,-0, 0, -0,1,0,0,0,1.49576, 0, 0, 0, 0, 0,1.49576, 0, 0,-0.00042489, 0, 0, 0, 0, 0
2580,2.56509, 1, 4,-0, 0, -0,1,0,0,0,1.49575, 0, 0, 0, 0, 0,1.49575, 0, 0,-0.000424874, 0, 0, 0, 0, 0
2585,2.57257, 1, 4,-0, 0, -0,1,0,0,0,1.49575, 0, 0, 0, 0, 0,1.49575, 0, 0,-0.000424859, 0, 0, 0, 0, 0
2590,2.58005, 1, 4,-0, 0, -0,1,0,0,0,1.49575, 0, 0, 0, 0, 0,1.49575, 0, 0,-0.000424843, 0, 0, 0, 0, 0
2595,2.58753, 1, 4,-0, 0, -0,1,0,0,0,1.49575, 0, 0, 0, 0, 0,1.49575, 0, 0,-0.000424827, 0, 0, 0, 0, 0
2600,2.59501, 1, 4,-0, 0, -0,1,0,0,0,1.49574, 0, 0, 0, 0, 0,1.49574, 0, 0,-0.000424812, 0, 0, 0, 0, 0
2605,2.60249, 1, 4,-0, 0, -0,1,0,0,0,1.49574, 0, 0, 0, 0, 0,1.49574, 0, 0,-0.000424796, 0, 0, 0, 0, 0
2610,2.60997, 1, 4,-0, 0, -0,1,0,0,0,1.49574, 0, 0, 0, 0, 0,1.49574, 0, 0,-0.00042478, 0, 0, 0, 0, 0
2615,2.61744, 1, 4,-0, 0, -0,1,0,0,0,1.49574, 0, 0, 0, 0, 0,1.49574, 0, 0,-0.000424765, 0, 0, 0, 0, 0
2620,2.62492, 1, 4,-0, 0, -0,1,0,0,0,1.49574, 0, 0, 0, 0, 0,1.49574, 0, 0,-0.000424749, 0, 0, 0, 0, 0
2625,2.6324, 1, 4,-0, 0, -0,1,0,0,0,1.49573, 0, 0, 0, 0, 0,1.49573, 0, 0,-0.000424733, 0, 0, 0, 0, 0
2630,2.63988, 1, 4,-0, 0, -0,1,0,0,0,1.49573, 0, 0, 0, 0, 0,1.49573, 0, 0,-0.000424718, 0, 0, 0, 0, 0
2635,2.64736, 1, 4,-0, 0, -0,1,0,0,0,1.49573, 0, 0, 0, 0, 0,1.49573, 0, 0,-0.000424702, 0, 0, 0, 0, 0
2640,2.65484, 1, 4,-0, 0, -0,1,0,0,0,1.49573, 0, 0, 0, 0, 0,1.49573, 0, 0,-0.000424686, 0, 0, 0, 0, 0
2645,2.66232, 1, 4,-0, 0, -0,1,0,0,0,1.49573, 0, 0, 0, 0, 0,1.49573, 0, 0,-0.000424671, 0, 0, 0, 0, 0
2650,2.66979, 1, 4,-0, 0, -0,1,0,0,0,1.49572, 0, 0, 0, 0, 0,1.49572, 0, 0,-0.000424655, 0, 0, 0, 0, 0
2655,2.67727, 1, 4,-0, 0, -0,1,0,0,0,1.49572, 0, 0, 0, 0, 0,1.49572, 0, 0,-0.000424639, 0, 0, 0, 0, 0
2660,2.68475, 1, 4,-0, 0, -0,1,0,0,0,1.49572, 0, 0, 0, 0, 0,1.49572, 0, 0,-0.000424624, 0, 0, 0, 0, 0
2665,2.69223, 1, 4,-0, 0, -0,1,0,0,0,1.49572, 0, 0, 0, 0, 0,1.49572, 0, 0,-0.000424608, 0, 0, 0, 0, 0
2670,2.69971, 1, 4,-0, 0, -0,1,0,0,0,1.49571, 0, 0, 0, 0, 0,1.49571, 0, 0,-0.000424592, 0, 0, 0, 0, 0
2675,2.70719, 1, 4,-0, 0, -0,1,0,0,0,1.49571, 0, 0, 0, 0, 0,1.49571, 0, 0,-0.000424576, 0, 0, 0, 0, 0
2680,2.71467, 1, 4,-0, 0, -0,1,0,0,0,1.49571, 0, 0, 0, 0, 0,1.49571, 0, 0,-0.000424561, 0, 0, 0, 0, 0
2685,2.72214, 1, 4,-0, 0, -0,1,0,0,0,1.49571, 0, 0, 0, 0, 0,1.49571, 0, 0,-0.000424545, 0, 0, 0, 0, 0
2690,2.72962, 1, 4,-0, 0, -0,1,0,0,0,1.49571, 0, 0, 0, 0, 0,1.49571, 0, 0,-0.000424529, 0, 0, 0, 0, 0
2695,2.7371, 1, 4,-0, 0, -0,1,0,0,0,1.4957, 0, 0, 0, 0, 0,1.4957, 0, 0,-0.000424514, 0, 0, 0, 0, 0
2700,2.74458, 1, 4,-0, 0, -0,1,0,0,0,1.4957, 0, 0, 0, 0, 0,1.4957, 0, 0,-0.000424498, 0, 0, 0, 0, 0
2705,2.75206, 1, 4,-0, 0, -0,1,0,0,0,1.4957, 0, 0, 0, 0, 0,1.4957, 0, 0,-0.000424482, 0, 0, 0, 0, 0
2710,2.75954, 1, 4,-0, 0, -0,1,0,0,0,1.4957, 0, 0, 0, 0, 0,1.4957, 0, 0,-0.000424467, 0, 0, 0, 0, 0
2715,2.76702, 1, 4,-0, 0, -0,1,0,0,0,1.4957, 0, 0, 0, 0, 0,1.4957, 0, 0,-0.000424451, 0, 0, 0, 0, 0
2720,2.77449, 1, 4,-0, 0, -0,1,0,0,0,1.49569, 0, 0, 0, 0, 0,1.49569, 0, 0,-0.000424435, 0, 0, 0, 0, 0
2725,2.78197, 1, 4,-0, 0, -0,1,0,0,0,1.49569, 0, 0, 0, 0, 0,1.49569, 0, 0,-0.00042442, 0, 0, 0, 0, 0
2730,2.78945, 1, 4,-0, 0, -0,1,0,0,0,1.49569, 0, 0, 0, 0, 0,1.49569, 0, 0,-0.000424404, 0, 0, 0, 0, 0
2735,2.79693, 1, 4,-0, 0, -0,1,0,0,0,1.49569, 0, 0, 0, 0, 0,1.49569, 0, 0,-0.000424388, 0, 0, 0, 0, 0
2740,2.80441, 1, 4,-0, 0, -0,1,0,0,0,1.49569, 0, 0, 0, 0, 0,1.49569, 0, 0,-0.000424373, 0, 0, 0, 0, 0
2745,2.81189, 1, 4,-0, 0, -0,1,0,0,0,1.49568, 0, 0, 0, 0, 0,1.49568, 0, 0,-0.000424357, 0, 0, 0, 0, 0
2750,2.81936, 1, 4,-0, 0, -0,1,0,0,0,1.49568, 0, 0, 0, 0, 0,1.49568, 0, 0,-0.000424341, 0, 0, 0, 0, 0
2755,2.82684, 1, 4,-0, 0, -0,1,0,0,0,1.49568, 0, 0, 0, 0, 0,1.49568, 0, 0,-0.000424326, 0, 0, 0, 0, 0
2760,2.83432, 1, 4,-0, 0, -0,1,0,0,0,1.49568, 0, 0, 0, 0, 0,1.49568, 0, 0,-0.00042431, 0, 0, 0, 0, 0
2765,2.8418, 1, 4,-0, 0, -0,1,0,0,0,1.49567, 0, 0, 0, 0, 0,1.49567, 0, 0,-0.000424295, 0, 0, 0, 0, 0
2770,2.84928, 1, 4,-0, 0, -0,1,0,0,0,1.49567, 0, 0, 0, 0, 0,1.49567, 0, 0,-0.000424279, 0, 0, 0, 0, 0
2775,2.85676, 1, 4,-0, 0, -0,1,0,0,0,1.49567, 0, 0, 0, 0, 0,1.49567, 0, 0,-0.000424263, 0, 0, 0, 0, 0
2780,2.86423, 1, 4,-0, 0, -0,1,0,0,0,1.49567, 0, 0, 0, 0, 0,1.49567, 0, 0,-0.000424248, 0, 0, 0, 0, 0
2785,2.87171, 1, 4,-0, 0, -0,1,0,0,0,1.49567, 0, 0, 0, 0, 0,1.49567, 0, 0,-0.000424232, 0, 0, 0, 0, 0
2790,2.87919, 1, 4,-0, 0, -0,1,0,0,0,1.49566, 0, 0, 0, 0, 0,1.49566, 0, 0,-0.000424216, 0, 0, 0, 0, 0
2795,2.88667, 1, 4,-0, 0, -0,1,0,0,0,1.49566, 0, 0, 0, 0, 0,1.49566, 0, 0,-0.000424201, 0, 0, 0, 0, 0
2800,2.89415, 1, 4,-0, 0, -0,1,0,0,0,1.49566, 0, 0, 0, 0, 0,1.49566, 0, 0,-0.000424185, 0, 0, 0, 0, 0
2805,2.90163, 1, 4,-0, 0, -0,1,0,0,0,1.49566, 0, 0, 0, 0, 0,1.49566, 0, 0,-0.000424169, 0, 0, 0, 0, 0
2810,2.9091, 1, 4,-0, 0, -0,1,0,0,0,1.49566, 0, 0, 0, 0, 0,1.49566, 0, 0,-0.000424154, 0, 0, 0, 0, 0
2815,2.91658, 1, 4,-0, 0, -0,1,0,0,0,1.49565, 0, 0, 0, 0, 0,1.49565, 0, 0,-0.000424138, 0, 0, 0, 0, 0
2820,2.92406, 1, 4,-0, 0, -0,1,0,0,0,1.49565, 0, 0, 0, 0, 0,1.49565, 0, 0,-0.000424122, 0, 0, 0, 0, 0
2825,2.93154, 1, 4,-0, 0, -0,1,0,0,0,1.49565, 0, 0, 0, 0, 0,1.49565, 0, 0,-0.000424107, 0, 0, 0, 0, 0
2830,2.93902, 1, 4,-0, 0, -0,1,0,0,0,1.49565, 0, 0, 0, 0, 0,1.49565, 0, 0,-0.000424091, 0, 0, 0, 0, 0
2835,2.9465, 1, 4,-0, 0, -0,1,0,0,0,1.49564, 0, 0, 0, 0, 0,1.49564, 0, 0,-0.000424075, 0, 0, 0, 0, 0
2840,2.95397, 1, 4,-0, 0, -0,1,0,0,0,1.49564, 0, 0, 0, 0, 0,1.49564, 0, 0,-0.00042406, 0, 0, 0, 0, 0
2845,2.96145, 1, 4,-0, 0, -0,1,0,0,0,1.49564, 0, 0, 0, 0, 0,1.49564, 0, 0,-0.000424044, 0, 0, 0, 0, 0
2850,2.96893, 1, 4,-0, 0, -0,1,0,0,0,1.49564, 0, 0, 0, 0, 0,1.49564, 0, 0,-0.000424028, 0, 0, 0, 0, 0
2855,2.97641, 1, 4,-0, 0, -0,1,0,0,0,1.49564, 0, 0, 0, 0, 0,1.49564, 0, 0,-0.000424013, 0, 0, 0, 0, 0
2860,2.98389, 1, 4,-0, 0, -0,1,0,0,0,1.49563, 0, 0, 0, 0, 0,1.49563, 0, 0,-0.000423997, 0, 0, 0, 0, 0
2865,2.99136, 1, 4,-0, 0, -0,1,0,0,0,1.49563, 0, 0, 0, 0, 0,1.49563, 0, 0,-0.000423982, 0, 0, 0, 0, 0
2870,2.99884, 1, 4,-0, 0, -0,1,0,0,0,1.49563, 0, 0, 0, 0, 0,1.49563, 0, 0,-0.000423966, 0, 0, 0, 0, 0
2875,3.00632, 1, 4,-0, 0, -0,1,0,0,0,1.49563, 0, 0, 0, 0, 0,1.49563, 0, 0,-0.00042395, 0, 0, 0, 0, 0
2880,3.0138, 1, 4,-0, 0, -0,1,0,0,0,1.49563, 0, 0, 0, 0, 0,1.49563, 0, 0,-0.000423935, 0, 0, 0, 0, 0
2885,3.02128, 1, 4,-0, 0, -0,1,0,0,0,1.49562, 0, 0, 0, 0, 0,1.49562, 0, 0,-0.000423919, 0, 0, 0, 0, 0
2890,3.02876, 1, 4,-0, 0, -0,1,0,0,0,1.49562, 0, 0, 0, 0, 0,1.49562, 0, 0,-0.000423903, 0, 0, 0, 0, 0
2895,3.03623, 1, 4,-0, 0, -0,1,0,0,0,1.49562, 0, 0, 0, 0, 0,1.49562, 0, 0,-0.000423888, 0, 0, 0, 0, 0
2900,3.04371, 1, 4,-0, 0, -0,1,0,0,0,1.49562, 0, 0, 0, 0, 0,1.49562, 0, 0,-0.000423872, 0, 0, 0, 0, 0
2905,3.05119, 1, 4,-0, 0, -0,1,0,0,0,1.49562, 0, 0, 0, 0, 0,1.49562, 0, 0,-0.000423856, 0, 0, 0, 0, 0
2910,3.05867, 1, 4,-0, 0, -0,1,0,0,0,1.49561, 0, 0, 0, 0, 0,1.49561, 0, 0,-0.000423841, 0, 0, 0, 0, 0
2915,3.06615, 1, 4,-0, 0, -0,1,0,0,0,1.49561, 0, 0, 0, 0, 0,1.49561, 0, 0,-0.000423825, 0, 0, 0, 0, 0
2920,3.07362, 1, 4,-0, 0, -0,1,0,0,0,1.49561, 0, 0, 0, 0, 0,1.49561, 0, 0,-0.00042381, 0, 0, 0, 0, 0
2925,3.0811, 1, 4,-0, 0, -0,1,0,0,0,1.49561, 0, 0, 0, 0, 0,1.49561, 0, 0,-0.000423794, 0, 0, 0, 0, 0
2930,3.08858, 1, 4,-0, 0, -0,1,0,0,0,1.4956, 0, 0, 0, 0, 0,1.4956, 0, 0,-0.000423778, 0, 0, 0, 0, 0
2935,3.09606, 1, 4,-0, 0, -0,1,0,0,0,1.4956, 0, 0, 0, 0, 0,1.4956, 0, 0,-0.000423763, 0, 0, 0, 0, 0
2940,3.10354, 1, 4,-0, 0, -0,1,0,0,0,1.4956, 0, 0, 0, 0, 0,1.4956, 0, 0,-0.000423747, 0, 0, 0, 0, 0
2945,3.11101, 1, 4,-0, 0, -0,1,0,0,0,1.4956, 0, 0, 0, 0, 0,1.4956, 0, 0,-0.000423731, 0, 0, 0, 0, 0
2950,3.11849, 1, 4,-0, 0, -0,1,0,0,0,1.4956, 0, 0, 0, 0, 0,1.4956, 0, 0,-0.000423716, 0, 0, 0, 0, 0
2955,3.12597, 1, 4,-0, 0, -0,1,0,0,0,1.49559, 0, 0, 0, 0, 0,1.49559, 0, 0,-0.0004237, 0, 0, 0, 0, 0
2960,3.13345, 1, 4,-0, 0, -0,1,0,0,0,1.49559, 0, 0, 0, 0, 0,1.49559, 0, 0,-0.000423685, 0, 0, 0, 0, 0
2965,3.14093, 1, 4,-0, 0, -0,1,0,0,0,1.49559, 0, 0, 0, 0, 0,1.49559, 0, 0,-0.000423669, 0, 0, 0, 0, 0
2970,3.1484, 1, 4,-0, 0, -0,1,0,0,0,1.49559, 0, 0, 0, 0, 0,1.49559, 0, 0,-0.000423653, 0, 0, 0, 0, 0
2975,3.15588, 1, 4,-0, 0, -0,1,0,0,0,1.49559, 0, 0, 0, 0, 0,1.49559, 0, 0,-0.000423638, 0, 0, 0, 0, 0
2980,3.16336, 1, 4,-0, 0, -0,1,0,0,0,1.49558, 0, 0, 0, 0, 0,1.49558, 0, 0,-0.000423622, 0, 0, 0, 0, 0
2985,3.17084, 1, 4,-0, 0, -0,1,0,0,0,1.49558, 0, 0, 0, 0, 0,1.49558, 0, 0,-0.000423606, 0, 0, 0, 0, 0
