time,thrust,rate_sp.x,rate_sp.y,rate_sp.z,tau_sp.x,tau_sp.y,tau_sp.z,m.1,m.2,m.3,m.4
2865,0,0,0,0.000444934,0,0,9.79066e-06,-0.199248,0.199248,0.199248,-0.199248
2870,0,0,0,0.000456825,0,0,9.87509e-06,-0.199248,0.199248,0.199248,-0.199248
2875,0,0,0,0.000468627,0,0,9.95888e-06,-0.199248,0.199248,0.199248,-0.199248
2880,0,0,0,0.000480562,0,0,1.00436e-05,-0.199248,0.199248,0.199248,-0.199248
2885,0,0,0,0.000492364,0,0,1.01274e-05,-0.199249,0.199249,0.199249,-0.199249
2890,0,0,0,0.000504211,0,0,1.02115e-05,-0.199249,0.199249,0.199249,-0.199249
2895,0,0,0,0.000516057,0,0,1.02956e-05,-0.199249,0.199249,0.199249,-0.199249
2900,0,0,0,0.000527814,0,0,1.03791e-05,-0.199249,0.199249,0.199249,-0.199249
2905,0,0,0,0.00053966,0,0,1.04632e-05,-0.199249,0.199249,0.199249,-0.199249
2910,0,0,0,0.000551596,0,0,1.0548e-05,-0.199249,0.199249,0.199249,-0.199249
2915,0,0,0,0.000563532,0,0,1.06327e-05,-0.19925,0.19925,0.19925,-0.19925
2920,0,0,0,0.000575244,0,0,1.07159e-05,-0.19925,0.19925,0.19925,-0.19925
2925,0,0,0,0.00058718,0,0,1.08006e-05,-0.19925,0.19925,0.19925,-0.19925
2930,0,0,0,0.000598937,0,0,1.08841e-05,-0.19925,0.19925,0.19925,-0.19925
2935,0,0,0,0.000610873,0,0,1.09688e-05,-0.19925,0.19925,0.19925,-0.19925
2940,0,0,0,0.00062263,0,0,1.10523e-05,-0.19925,0.19925,0.19925,-0.19925
2945,0,0,0,0.000634477,0,0,1.11364e-05,-0.199251,0.199251,0.199251,-0.199251
2950,0,0,0,0.000646323,0,0,1.12205e-05,-0.199251,0.199251,0.199251,-0.199251
2955,0,0,0,0.000658125,0,0,1.13043e-05,-0.199251,0.199251,0.199251,-0.199251
2960,0,0,0,0.000670016,0,0,1.13887e-05,-0.199251,0.199251,0.199251,-0.199251
2965,0,0,0,0.000681952,0,0,1.14735e-05,-0.199251,0.199251,0.199251,-0.199251
2970,0,0,0,0.000693575,0,0,1.1556e-05,-0.199251,0.199251,0.199251,-0.199251
2975,0,0,0,0.00070551,0,0,1.16408e-05,-0.199252,0.199252,0.199252,-0.199252
2980,0,0,0,0.000717357,0,0,1.17249e-05,-0.199252,0.199252,0.199252,-0.199252
2985,0,0,0,0.000729203,0,0,1.1809e-05,-0.199252,0.199252,0.199252,-0.199252
2990,0,0,0,0.00074105,0,0,1.18931e-05,-0.199252,0.199252,0.199252,-0.199252
2995,0,0,0,0.000752985,0,0,1.19778e-05,-0.199252,0.199252,0.199252,-0.199252
3000,0,0,0,0.000764832,0,0,1.20619e-05,-0.199252,0.199252,0.199252,-0.199252
3005,0,0,0,0.000776544,0,0,1.21451e-05,-0.199253,0.199253,0.199253,-0.199253
3010,0,0,0,0.00078848,0,0,1.22298e-05,-0.199253,0.199253,0.199253,-0.199253
3015,0,0,0,0.000800326,0,0,1.23139e-05,-0.199253,0.199253,0.199253,-0.199253
3020,0,0,0,0.000812083,0,0,1.23974e-05,-0.199253,0.199253,0.199253,-0.199253
3025,0,0,0,0.00082393,0,0,1.24815e-05,-0.199253,0.199253,0.199253,-0.199253
3030,0,0,0,0.000835776,0,0,1.25656e-05,-0.199253,0.199253,0.199253,-0.199253
3035,0,0,0,0.000847533,0,0,1.26491e-05,-0.199254,0.199254,0.199254,-0.199254
3040,0,0,0,0.000859469,0,0,1.27339e-05,-0.199254,0.199254,0.199254,-0.199254
3045,0,0,0,0.000871316,0,0,1.2818e-05,-0.199254,0.199254,0.199254,-0.199254
3050,0,0,0,0.000883162,0,0,1.29021e-05,-0.199254,0.199254,0.199254,-0.199254
3055,0,0,0,0.000895053,0,0,1.29865e-05,-0.199254,0.199254,0.199254,-0.199254
3060,0,0,0,0.00090605,0,0,1.16929e-05,-0.199252,0.199252,0.199252,-0.199252
3065,0,0,0,0.000908062,0,0,3.95121e-06,-0.199236,0.199236,0.199236,-0.199236
3070,0,0,0,0.000889197,0,0,-1.05236e-05,0.199249,-0.199249,-0.199249,0.199249
3075,0,0,0,0.000859201,0,0,-1.07366e-05,0.19925,-0.19925,-0.19925,0.19925
3080,0,0,0,0.000829116,0,0,-1.09502e-05,0.19925,-0.19925,-0.19925,0.19925
3085,0,0,0,0.00079903,0,0,-1.11638e-05,0.199251,-0.199251,-0.199251,0.199251
3090,0,0,0,0.0007689,0,0,-1.13777e-05,0.199251,-0.199251,-0.199251,0.199251
3095,0,0,0,0.000738904,0,0,-1.15907e-05,0.199252,-0.199252,-0.199252,0.199252
3100,0,0,0,0.000708863,0,0,-1.1804e-05,0.199252,-0.199252,-0.199252,0.199252
3105,0,0,0,0.000678733,0,0,-1.20179e-05,0.199252,-0.199252,-0.199252,0.199252
3110,0,0,0,0.000648603,0,0,-1.22318e-05,0.199253,-0.199253,-0.199253,0.199253
3115,0,0,0,0.000618562,0,0,-1.24451e-05,0.199253,-0.199253,-0.199253,0.199253
3120,0,0,0,0.000588477,0,0,-1.26587e-05,0.199254,-0.199254,-0.199254,0.199254
3125,0,0,0,0.000558391,0,0,-1.28723e-05,0.199254,-0.199254,-0.199254,0.199254
3130,0,0,0,0.00052844,0,0,-1.3085e-05,0.199254,-0.199254,-0.199254,0.199254
3135,0,0,0,0.00049831,0,0,-1.32989e-05,0.199255,-0.199255,-0.199255,0.199255
3140,0,0,0,0.00046818,0,0,-1.35128e-05,0.199255,-0.199255,-0.199255,0.199255
3145,0,0,0,0.000438273,0,0,-1.37252e-05,0.199256,-0.199256,-0.199256,0.199256
3150,0,0,0,0.000408143,0,0,-1.39391e-05,0.199256,-0.199256,-0.199256,0.199256
3155,0,0,0,0.000378102,0,0,-1.41524e-05,0.199257,-0.199257,-0.199257,0.199257
3160,0,0,0,0.000348017,0,0,-1.4366e-05,0.199257,-0.199257,-0.199257,0.199257
3165,0,0,0,0.000318021,0,0,-1.45789e-05,0.199257,-0.199257,-0.199257,0.199257
3170,0,0,0,0.000287846,0,0,-1.47932e-05,0.199258,-0.199258,-0.199258,0.199258
3175,0,0,0,0.00025785,0,0,-1.50062e-05,0.199258,-0.199258,-0.199258,0.199258
3180,0,0,0,0.00022772,0,0,-1.52201e-05,0.199259,-0.199259,-0.199259,0.199259
3185,0,0,0,0.000197724,0,0,-1.54331e-05,0.199259,-0.199259,-0.199259,0.199259
3190,0,0,0,0.000167638,0,0,-1.56467e-05,0.19926,-0.19926,-0.19926,0.19926
3195,0,0,0,0.000137597,0,0,-1.586e-05,0.19926,-0.19926,-0.19926,0.19926
3200,0,0,0,0.000107512,0,0,-1.60736e-05,0.19926,-0.19926,-0.19926,0.19926
3205,0,0,0,7.75158e-05,0,0,-1.62865e-05,0.199261,-0.199261,-0.199261,0.199261
3210,0,0,0,4.72963e-05,0,0,-1.65011e-05,0.199261,-0.199261,-0.199261,0.199261
3215,0,0,0,1.73002e-05,0,0,-1.67141e-05,0.199262,-0.199262,-0.199262,0.199262
3220,0,0,0,-1.27405e-05,0,0,-1.69274e-05,0.199262,-0.199262,-0.199262,0.199262
3225,0,0,0,-4.28259e-05,0,0,-1.7141e-05,0.199262,-0.199262,-0.199262,0.199262
3230,0,0,0,-7.29114e-05,0,0,-1.73546e-05,0.199263,-0.199263,-0.199263,0.199263
3235,0,0,0,-0.000102907,0,0,-1.75675e-05,0.199263,-0.199263,-0.199263,0.199263
3240,0,0,0,-0.000133038,0,0,-1.77815e-05,0.199264,-0.199264,-0.199264,0.199264
3245,0,0,0,-0.000163123,0,0,-1.79951e-05,0.199264,-0.199264,-0.199264,0.199264
3250,0,0,0,-0.000193164,0,0,-1.82084e-05,0.199265,-0.199265,-0.199265,0.199265
3255,0,0,0,-0.000223204,0,0,-1.84216e-05,0.199265,-0.199265,-0.199265,0.199265
3260,0,0,0,-0.000253245,0,0,-1.86349e-05,0.199265,-0.199265,-0.199265,0.199265
3265,0,0,0,-0.000283241,0,0,-1.88479e-05,0.199266,-0.199266,-0.199266,0.199266
3270,0,0,0,-0.000313461,0,0,-1.90625e-05,0.199266,-0.199266,-0.199266,0.199266
3275,0,0,0,-0.000343636,0,0,-1.92767e-05,0.199267,-0.199267,-0.199267,0.199267
3280,0,0,0,-0.000373542,0,0,-1.9489e-05,0.199267,-0.199267,-0.199267,0.199267
3285,0,0,0,-0.000403628,0,0,-1.97026e-05,0.199268,-0.199268,-0.199268,0.199268
3290,0,0,0,-0.000433713,0,0,-1.99163e-05,0.199268,-0.199268,-0.199268,0.199268
3295,0,0,0,-0.000463665,0,0,-2.01289e-05,0.199268,-0.199268,-0.199268,0.199268
3300,0,0,0,-0.000493795,0,0,-2.03428e-05,0.199269,-0.199269,-0.199269,0.199269
3305,0,0,0,-0.000523925,0,0,-2.05568e-05,0.199269,-0.199269,-0.199269,0.199269
3310,0,0,0,-0.000553966,0,0,-2.07701e-05,0.19927,-0.19927,-0.19927,0.19927
3315,0,0,0,-0.000584051,0,0,-2.09837e-05,0.19927,-0.19927,-0.19927,0.19927
3320,0,0,0,-0.000614092,0,0,-2.11969e-05,0.19927,-0.19927,-0.19927,0.19927
3325,0,0,0,-0.000644132,0,0,-2.14102e-05,0.199271,-0.199271,-0.199271,0.199271
3330,0,0,0,-0.000673145,0,0,-1.99342e-05,0.199268,-0.199268,-0.199268,0.199268
3335,0,0,0,-0.000692323,0,0,-1.18135e-05,0.199252,-0.199252,-0.199252,0.199252
3340,0,0,0,-0.000689819,0,0,3.02753e-06,-0.199235,0.199235,0.199235,-0.199235
3345,0,0,0,-0.000675514,0,0,3.1291e-06,-0.199235,0.199235,0.199235,-0.199235
3350,0,0,0,-0.000661433,0,0,3.22908e-06,-0.199235,0.199235,0.199235,-0.199235
3355,0,0,0,-0.000647217,0,0,3.33001e-06,-0.199235,0.199235,0.199235,-0.199235
3360,0,0,0,-0.000633091,0,0,3.43031e-06,-0.199235,0.199235,0.199235,-0.199235
3365,0,0,0,-0.000619099,0,0,3.52965e-06,-0.199236,0.199236,0.199236,-0.199236
3370,0,0,0,-0.000604793,0,0,3.63122e-06,-0.199236,0.199236,0.199236,-0.199236
3375,0,0,0,-0.000590622,0,0,3.73183e-06,-0.199236,0.199236,0.199236,-0.199236
3380,0,0,0,-0.000576496,0,0,3.83213e-06,-0.199236,0.199236,0.199236,-0.199236
3385,0,0,0,-0.00056237,0,0,3.93242e-06,-0.199236,0.199236,0.199236,-0.199236
3390,0,0,0,-0.000548199,0,0,4.03304e-06,-0.199237,0.199237,0.199237,-0.199237
3395,0,0,0,-0.000534073,0,0,4.13333e-06,-0.199237,0.199237,0.199237,-0.199237
3400,0,0,0,-0.000519812,0,0,4.23458e-06,-0.199237,0.199237,0.199237,-0.199237
3405,0,0,0,-0.00050582,0,0,4.33393e-06,-0.199237,0.199237,0.199237,-0.199237
3410,0,0,0,-0.000491649,0,0,4.43454e-06,-0.199237,0.199237,0.199237,-0.199237
3415,0,0,0,-0.000477523,0,0,4.53484e-06,-0.199238,0.199238,0.199238,-0.199238
3420,0,0,0,-0.000463396,0,0,4.63514e-06,-0.199238,0.199238,0.199238,-0.199238
3425,0,0,0,-0.000449181,0,0,4.73607e-06,-0.199238,0.199238,0.199238,-0.199238
3430,0,0,0,-0.000435099,0,0,4.83605e-06,-0.199238,0.199238,0.199238,-0.199238
3435,0,0,0,-0.000420839,0,0,4.9373e-06,-0.199238,0.199238,0.199238,-0.199238
3440,0,0,0,-0.000406712,0,0,5.03759e-06,-0.199239,0.199239,0.199239,-0.199239
3445,0,0,0,-0.000392497,0,0,5.13852e-06,-0.199239,0.199239,0.199239,-0.199239
3450,0,0,0,-0.00037846,0,0,5.23819e-06,-0.199239,0.199239,0.199239,-0.199239
3455,0,0,0,-0.000364333,0,0,5.33848e-06,-0.199239,0.199239,0.199239,-0.199239
3460,0,0,0,-0.000350073,0,0,5.43973e-06,-0.199239,0.199239,0.199239,-0.199239
3465,0,0,0,-0.000335991,0,0,5.53971e-06,-0.19924,0.19924,0.19924,-0.19924
3470,0,0,0,-0.000321686,0,0,5.64128e-06,-0.19924,0.19924,0.19924,-0.19924
3475,0,0,0,-0.00030756,0,0,5.74157e-06,-0.19924,0.19924,0.19924,-0.19924
3480,0,0,0,-0.000293434,0,0,5.84187e-06,-0.19924,0.19924,0.19924,-0.19924
3485,0,0,0,-0.000279352,0,0,5.94185e-06,-0.19924,0.19924,0.19924,-0.19924
3490,0,0,0,-0.000265181,0,0,6.04246e-06,-0.199241,0.199241,0.199241,-0.199241
3495,0,0,0,-0.000250965,0,0,6.1434e-06,-0.199241,0.199241,0.199241,-0.199241
3500,0,0,0,-0.000236794,0,0,6.24401e-06,-0.199241,0.199241,0.199241,-0.199241
3505,0,0,0,-0.000222757,0,0,6.34367e-06,-0.199241,0.199241,0.199241,-0.199241
3510,0,0,0,-0.000208542,0,0,6.4446e-06,-0.199241,0.199241,0.199241,-0.199241
3515,0,0,0,-0.00019446,0,0,6.54458e-06,-0.199242,0.199242,0.199242,-0.199242
3520,0,0,0,-0.000180289,0,0,6.6452e-06,-0.199242,0.199242,0.199242,-0.199242
3525,0,0,0,-0.000166163,0,0,6.74549e-06,-0.199242,0.199242,0.199242,-0.199242
3530,0,0,0,-0.000151992,0,0,6.84611e-06,-0.199242,0.199242,0.199242,-0.199242
3535,0,0,0,-0.000137776,0,0,6.94704e-06,-0.199242,0.199242,0.199242,-0.199242
3540,0,0,0,-0.00012365,0,0,7.04734e-06,-0.199243,0.199243,0.199243,-0.199243
3545,0,0,0,-0.000109524,0,0,7.14763e-06,-0.199243,0.199243,0.199243,-0.199243
3550,0,0,0,-9.53525e-05,0,0,7.24825e-06,-0.199243,0.199243,0.199243,-0.199243
3555,0,0,0,-8.11815e-05,0,0,7.34886e-06,-0.199243,0.199243,0.199243,-0.199243
3560,0,0,0,-6.70105e-05,0,0,7.44947e-06,-0.199243,0.199243,0.199243,-0.199243
3565,0,0,0,-5.28395e-05,0,0,7.55009e-06,-0.199244,0.199244,0.199244,-0.199244
3570,0,0,0,-3.88473e-05,0,0,7.64943e-06,-0.199244,0.199244,0.199244,-0.199244
3575,0,0,0,-2.45869e-05,0,0,7.75068e-06,-0.199244,0.199244,0.199244,-0.199244
3580,0,0,0,-1.05053e-05,0,0,7.85066e-06,-0.199244,0.199244,0.199244,-0.199244
3585,0,0,0,3.8445e-06,0,0,7.95254e-06,-0.199244,0.199244,0.199244,-0.199244
3590,0,0,0,1.7792e-05,0,0,8.05157e-06,-0.199245,0.199245,0.199245,-0.199245
3595,0,0,0,3.20077e-05,0,0,8.1525e-06,-0.199245,0.199245,0.199245,-0.199245
3600,0,0,0,4.51505e-05,0,0,6.63642e-06,-0.199242,0.199242,0.199242,-0.199242
3605,0,0,0,4.87715e-05,0,0,-1.47485e-06,0.199232,-0.199232,-0.199232,0.199232
3610,0,0,0,4.55081e-05,0,0,-1.49802e-06,0.199232,-0.199232,-0.199232,0.199232
3615,0,0,0,4.22448e-05,0,0,-1.52119e-06,0.199232,-0.199232,-0.199232,0.199232
3620,0,0,0,3.89367e-05,0,0,-1.54468e-06,0.199232,-0.199232,-0.199232,0.199232
3625,0,0,0,3.56734e-05,0,0,-1.56785e-06,0.199232,-0.199232,-0.199232,0.199232
3630,0,0,0,3.24547e-05,0,0,-1.5907e-06,0.199232,-0.199232,-0.199232,0.199232
3635,0,0,0,2.92361e-05,0,0,-1.61355e-06,0.199232,-0.199232,-0.199232,0.199232
3640,0,0,0,2.58833e-05,0,0,-1.63736e-06,0.199232,-0.199232,-0.199232,0.199232
3645,0,0,0,2.262e-05,0,0,-1.66053e-06,0.199232,-0.199232,-0.199232,0.199232
3650,0,0,0,1.94907e-05,0,0,-1.68275e-06,0.199232,-0.199232,-0.199232,0.199232
3655,0,0,0,1.61827e-05,0,0,-1.70623e-06,0.199232,-0.199232,-0.199232,0.199232
3660,0,0,0,1.29193e-05,0,0,-1.7294e-06,0.199232,-0.199232,-0.199232,0.199232
3665,0,0,0,9.70066e-06,0,0,-1.75226e-06,0.199232,-0.199232,-0.199232,0.199232
3670,0,0,0,6.48201e-06,0,0,-1.77511e-06,0.199232,-0.199232,-0.199232,0.199232
3675,0,0,0,3.17395e-06,0,0,-1.79859e-06,0.199232,-0.199232,-0.199232,0.199232
3680,0,0,0,-1.3411e-07,0,0,-1.82208e-06,0.199232,-0.199232,-0.199232,0.199232
3685,0,0,0,-3.30806e-06,0,0,-1.84462e-06,0.199232,-0.199232,-0.199232,0.199232
3690,0,0,0,-6.57141e-06,0,0,-1.86779e-06,0.199232,-0.199232,-0.199232,0.199232
3695,0,0,0,-9.74536e-06,0,0,-1.89032e-06,0.199232,-0.199232,-0.199232,0.199232
3700,0,0,0,-1.30087e-05,0,0,-1.91349e-06,0.199232,-0.199232,-0.199232,0.199232
3705,0,0,0,-1.63168e-05,0,0,-1.93698e-06,0.199232,-0.199232,-0.199232,0.199232
3710,0,0,0,-1.95801e-05,0,0,-1.96015e-06,0.199233,-0.199233,-0.199233,0.199233
3715,0,0,0,-2.28435e-05,0,0,-1.98332e-06,0.199233,-0.199233,-0.199233,0.199233
3720,0,0,0,-2.60174e-05,0,0,-2.00585e-06,0.199233,-0.199233,-0.199233,0.199233
3725,0,0,0,-2.93702e-05,0,0,-2.02966e-06,0.199233,-0.199233,-0.199233,0.199233
3730,0,0,0,-3.25888e-05,0,0,-2.05251e-06,0.199233,-0.199233,-0.199233,0.199233
3735,0,0,0,-3.58075e-05,0,0,-2.07536e-06,0.199233,-0.199233,-0.199233,0.199233
3740,0,0,0,-3.90708e-05,0,0,-2.09853e-06,0.199233,-0.199233,-0.199233,0.199233
3745,0,0,0,-4.23342e-05,0,0,-2.1217e-06,0.199233,-0.199233,-0.199233,0.199233
3750,0,0,0,-4.55081e-05,0,0,-2.14424e-06,0.199233,-0.199233,-0.199233,0.199233
3755,0,0,0,-4.88162e-05,0,0,-2.16772e-06,0.199233,-0.199233,-0.199233,0.199233
3760,0,0,0,-5.21243e-05,0,0,-2.19121e-06,0.199233,-0.199233,-0.199233,0.199233
3765,0,0,0,-5.53876e-05,0,0,-2.21438e-06,0.199233,-0.199233,-0.199233,0.199233
3770,0,0,0,-5.85169e-05,0,0,-2.2366e-06,0.199233,-0.199233,-0.199233,0.199233
3775,0,0,0,-6.18249e-05,0,0,-2.26009e-06,0.199233,-0.199233,-0.199233,0.199233
3780,0,0,0,-6.5133e-05,0,0,-2.28357e-06,0.199233,-0.199233,-0.199233,0.199233
3785,0,0,0,-6.83963e-05,0,0,-2.30674e-06,0.199233,-0.199233,-0.199233,0.199233
3790,0,0,0,-7.15703e-05,0,0,-2.32928e-06,0.199233,-0.199233,-0.199233,0.199233
3795,0,0,0,-7.48336e-05,0,0,-2.35245e-06,0.199233,-0.199233,-0.199233,0.199233
3800,0,0,0,-7.8097e-05,0,0,-2.37562e-06,0.199233,-0.199233,-0.199233,0.199233
3805,0,0,0,-8.12709e-05,0,0,-2.39815e-06,0.199233,-0.199233,-0.199233,0.199233
3810,0,0,0,-8.46237e-05,0,0,-2.42196e-06,0.199233,-0.199233,-0.199233,0.199233
3815,0,0,0,-8.78423e-05,0,0,-2.44481e-06,0.199234,-0.199234,-0.199234,0.199234
3820,0,0,0,-9.1061e-05,0,0,-2.46766e-06,0.199234,-0.199234,-0.199234,0.199234
3825,0,0,0,-9.43244e-05,0,0,-2.49083e-06,0.199234,-0.199234,-0.199234,0.199234
3830,0,0,0,-9.76324e-05,0,0,-2.51432e-06,0.199234,-0.199234,-0.199234,0.199234
3835,0,0,0,-0.000100762,0,0,-2.53654e-06,0.199234,-0.199234,-0.199234,0.199234
3840,0,0,0,-0.000104025,0,0,-2.55971e-06,0.199234,-0.199234,-0.199234,0.199234
3845,0,0,0,-0.000107378,0,0,-2.58351e-06,0.199234,-0.199234,-0.199234,0.199234
3850,0,0,0,-0.000110596,0,0,-2.60636e-06,0.199234,-0.199234,-0.199234,0.199234
3855,0,0,0,-0.000113904,0,0,-2.62985e-06,0.199234,-0.199234,-0.199234,0.199234
3860,0,0,0,-0.000117078,0,0,-2.65239e-06,0.199234,-0.199234,-0.199234,0.199234
3865,0,0,0,-0.000119135,0,0,-7.10838e-07,0.19923,-0.19923,-0.19923,0.19923
3870,0,0,0,-0.000110731,0,0,7.92864e-06,-0.199244,0.199244,0.199244,-0.199244
3875,0,0,0,-9.5129e-05,0,0,8.03941e-06,-0.199245,0.199245,0.199245,-0.199245
3880,0,0,0,-7.95275e-05,0,0,8.15018e-06,-0.199245,0.199245,0.199245,-0.199245
3885,0,0,0,-6.39707e-05,0,0,8.26064e-06,-0.199245,0.199245,0.199245,-0.199245
3890,0,0,0,-4.84139e-05,0,0,8.37109e-06,-0.199245,0.199245,0.199245,-0.199245
3895,0,0,0,-3.28571e-05,0,0,8.48154e-06,-0.199245,0.199245,0.199245,-0.199245
3900,0,0,0,-1.73002e-05,0,0,8.592e-06,-0.199246,0.199246,0.199246,-0.199246
3905,0,0,0,-1.78814e-06,0,0,8.70213e-06,-0.199246,0.199246,0.199246,-0.199246
3910,0,0,0,1.38134e-05,0,0,8.8129e-06,-0.199246,0.199246,0.199246,-0.199246
3915,0,0,0,2.93702e-05,0,0,8.92336e-06,-0.199246,0.199246,0.199246,-0.199246
3920,0,0,0,4.4927e-05,0,0,9.03381e-06,-0.199246,0.199246,0.199246,-0.199246
3925,0,0,0,6.05732e-05,0,0,9.1449e-06,-0.199247,0.199247,0.199247,-0.199247
3930,0,0,0,7.59512e-05,0,0,9.25408e-06,-0.199247,0.199247,0.199247,-0.199247
3935,0,0,0,9.1508e-05,0,0,9.36454e-06,-0.199247,0.199247,0.199247,-0.199247
3940,0,0,0,0.000107199,0,0,9.47594e-06,-0.199247,0.199247,0.199247,-0.199247
3945,0,0,0,0.000122756,0,0,9.58639e-06,-0.199248,0.199248,0.199248,-0.199248
3950,0,0,0,0.000138313,0,0,9.69685e-06,-0.199248,0.199248,0.199248,-0.199248
3955,0,0,0,0.000153869,0,0,9.8073e-06,-0.199248,0.199248,0.199248,-0.199248
3960,0,0,0,0.000169426,0,0,9.91775e-06,-0.199248,0.199248,0.199248,-0.199248
3965,0,0,0,0.000184983,0,0,1.00282e-05,-0.199248,0.199248,0.199248,-0.199248
3970,0,0,0,0.00020054,0,0,1.01387e-05,-0.199249,0.199249,0.199249,-0.199249
3975,0,0,0,0.000216052,0,0,1.02488e-05,-0.199249,0.199249,0.199249,-0.199249
3980,0,0,0,0.000231609,0,0,1.03593e-05,-0.199249,0.199249,0.199249,-0.199249
3985,0,0,0,0.000247166,0,0,1.04697e-05,-0.199249,0.199249,0.199249,-0.199249
3990,0,0,0,0.000262767,0,0,1.05805e-05,-0.19925,0.19925,0.19925,-0.19925
3995,0,0,0,0.000278458,0,0,1.06919e-05,-0.19925,0.19925,0.19925,-0.19925
4000,0,0,0,0.000294015,0,0,1.08023e-05,-0.19925,0.19925,0.19925,-0.19925
4005,0,0,0,0.000309482,0,0,1.09122e-05,-0.19925,0.19925,0.19925,-0.19925
4010,0,0,0,-1.06043,0,0,-0.00752034,0.215123,-0.215123,-0.215123,0.215123
