time, p.x, p.y, p.z, roll, pitch, yaw, v.x, v.y, v.z, v.r, v.p, v.y
4240,-0.002134,-0.002221,-0.000808,2.391212,0.753220,-2.893227,-0.021981,-0.021250,0.002166,0.021506,-7.889230,-6.215548
4260,-0.001859,-0.002379,-0.000268,2.334573,0.924542,-2.959617,-0.025154,-0.018535,-0.001067,0.022713,-8.774540,-5.420209
4280,-0.001657,-0.002343,0.000334,2.275234,1.112423,-2.999577,-0.027085,-0.015848,-0.005236,0.023830,-9.522002,-4.521524
4300,-0.001615,-0.002150,0.000949,2.189678,1.312260,-2.989676,-0.027536,-0.013443,-0.010164,0.024769,-10.097611,-3.519164
4320,-0.001791,-0.001882,0.001518,1.701921,1.513233,-2.553958,-0.026343,-0.011535,-0.015531,0.025447,-10.470582,-2.418292
4340,-0.002192,-0.001640,0.001984,2.466396,1.737855,2.936732,-0.023463,-0.010262,-0.020913,0.025790,-10.617285,-1.229202
4360,-0.002770,-0.001528,0.002304,2.351840,1.946428,3.048400,-0.018996,-0.009650,-0.025839,0.025744,-10.524746,0.034505
4380,-0.003429,-0.001615,0.002451,2.323354,2.149876,3.101113,-0.013197,-0.009594,-0.029872,0.025286,-10.192787,1.359246
4400,-0.004051,-0.001924,0.002425,2.320360,2.342525,-3.125647,-0.006439,-0.009861,-0.032697,0.024419,-9.634031,2.695494
4420,-0.004527,-0.002421,0.002238,2.333012,2.519810,-3.054518,0.000831,-0.010114,-0.034169,0.023188,-8.879422,3.960206
4440,-0.004781,-0.003028,0.001914,2.357925,2.677905,-2.965558,0.008147,-0.009978,-0.034342,0.021686,-7.979497,5.082571
4460,-0.004786,-0.003644,0.001476,2.392793,2.813946,-2.858491,0.015068,-0.009127,-0.033433,0.020034,-6.993428,6.017110
4480,-0.004566,-0.004168,0.000945,2.435058,2.926242,-2.734722,0.021220,-0.007358,-0.031762,0.018354,-5.976548,6.748088
4500,-0.004185,-0.004523,0.000339,2.481523,3.014406,-2.596830,0.026318,-0.004615,-0.029683,0.016752,-4.971187,7.285020
4520,-0.003733,-0.004665,-0.000326,2.528389,3.079377,-2.448118,0.030165,-0.000979,-0.027520,0.015307,-4.003045,7.653246
4540,-0.003306,-0.004591,-0.001036,2.571556,3.123335,-2.292119,0.032650,0.003371,-0.025535,0.014071,-3.082280,7.884312
4560,-0.002993,-0.004334,-0.001776,2.607044,-3.133678,-2.132097,0.033734,0.008197,-0.023916,0.013070,-2.207002,8.008973
4580,-0.002857,-0.003958,-0.002527,2.631379,-3.121269,-1.970677,0.033431,0.013232,-0.022778,0.012318,-1.367125,8.053363
4600,-0.002936,-0.003540,-0.003271,2.641840,-3.118059,-1.809694,0.031796,0.018214,-0.022171,0.011821,-0.547443,8.037563
4620,-0.003234,-0.003167,-0.003986,2.636542,-3.119144,-1.650305,0.028912,0.022897,-0.022090,0.011579,0.270349,7.975526
4640,-0.003724,-0.002918,-0.004650,2.614444,-3.119397,-1.493281,0.024878,0.027068,-0.022481,0.011594,1.105800,7.875532
4660,-0.004353,-0.002859,-0.005239,2.575516,-3.113578,-1.339424,0.019800,0.030544,-0.023244,0.011866,1.969317,7.740716
4680,-0.005048,-0.003031,-0.005726,2.520773,-3.096545,-1.189985,0.013789,0.033181,-0.024226,0.012398,2.867561,7.569894
4700,-0.005724,-0.003448,-0.006086,2.452140,-3.063537,-1.046981,0.006964,0.034869,-0.025225,0.013188,3.805274,7.357857
4720,-0.006292,-0.004090,-0.006291,2.372152,-3.010507,-0.913321,-0.000539,0.035539,-0.025983,0.014231,4.783916,7.095415
4740,-0.006671,-0.004898,-0.006313,2.283388,-2.934453,-0.792740,-0.008558,0.035166,-0.026200,0.015516,5.800075,6.769461
4760,-0.006806,-0.005782,-0.006132,2.187664,-2.833708,-0.689705,-0.016869,0.033783,-0.025533,0.017022,6.843643,6.363155
4780,-0.006674,-0.006618,-0.005737,2.084977,-2.708142,-0.609631,-0.025171,0.031489,-0.023626,0.018713,7.895832,5.856417
4800,-0.006309,-0.007273,-0.005136,1.971928,-2.559385,-0.559986,-0.033062,0.028469,-0.020143,0.020535,8.927290,5.226930
4820,-0.005801,-0.007624,-0.004363,1.838567,-2.391333,-0.553445,-0.040033,0.025007,-0.014825,0.022409,9.896819,4.451851
4840,-0.005297,-0.007594,-0.003480,1.660210,-2.211751,-0.616478,-0.045479,0.021478,-0.007563,0.024232,10.751450,3.510301
4860,-0.004973,-0.007187,-0.002577,1.374384,-2.037856,-0.812987,-0.048745,0.018331,0.001523,0.025876,11.428779,2.386389
4880,-0.004987,-0.006509,-0.001758,0.849061,-1.915221,-1.276709,-0.049220,0.016021,0.012018,0.027200,11.862298,1.072081
4900,-0.005429,-0.005759,-0.001119,0.138389,-1.927452,-1.956103,-0.046462,0.014921,0.023151,0.028064,11.989715,-0.431414
4920,-0.006268,-0.005174,-0.000723,2.815070,-1.073558,0.717569,-0.040337,0.015190,0.033879,0.028353,11.762929,-2.111312
4940,-0.007354,-0.004963,-0.000590,2.594247,-0.886411,0.455473,-0.031116,0.016675,0.043105,0.028011,11.157714,-3.867474
4960,-0.008454,-0.005225,-0.000702,2.492093,-0.695488,0.271121,-0.019477,0.018804,0.049945,0.027082,10.196515,-5.548446
4980,-0.009325,-0.005926,-0.001022,2.451767,-0.519654,0.107387,-0.006408,0.020679,0.053979,0.025727,8.952577,-7.012317
5000,-0.009794,-0.006906,-0.001519,2.448172,-0.369284,-0.057771,0.006967,0.021351,0.055342,0.024172,7.528591,-8.164955
5020,-0.009803,-0.007944,-0.002176,2.466864,-0.250260,-0.231815,0.019558,0.020104,0.054635,0.022651,6.025356,-8.976719
5040,-0.009416,-0.008829,-0.002987,2.496576,-0.164860,-0.415255,0.030412,0.016641,0.052702,0.021343,4.517197,-9.472027
5060,-0.008793,-0.009418,-0.003953,2.526898,-0.112022,-0.605210,0.038818,0.011097,0.050411,0.020363,3.043430,-9.704056
5080,-0.008132,-0.009664,-0.005065,2.548091,-0.087670,-0.797731,0.044334,0.003933,0.048490,0.019757,1.613096,-9.730852
5100,-0.007625,-0.009618,-0.006298,2.551695,-0.085284,-0.989437,0.046748,-0.004211,0.047447,0.019535,0.214996,-9.600870
5120,-0.007413,-0.009405,-0.007612,2.531091,-0.096593,-1.178266,0.046028,-0.012640,0.047559,0.019680,-1.172988,-9.347455
5140,-0.007565,-0.009190,-0.008943,2.482046,-0.112111,-1.363185,0.042250,-0.020665,0.048869,0.020168,-2.562706,-8.988494
5160,-0.008072,-0.009146,-0.010208,2.403407,-0.121771,-1.543043,0.035568,-0.027675,0.051191,0.020961,-3.939520,-8.529500
5180,-0.008848,-0.009415,-0.011309,2.297251,-0.116053,-1.715163,0.026211,-0.033181,0.054099,0.022012,-5.283579,-7.968308
5200,-0.009745,-0.010074,-0.012137,2.168516,-0.087313,-1.874411,0.014481,-0.036850,0.056959,0.023254,-6.568306,-7.297563
5220,-0.010586,-0.011113,-0.012584,2.023688,-0.031142,-2.013415,0.000790,-0.038538,0.058984,0.024606,-7.759663,-6.507547
5240,-0.011192,-0.012420,-0.012567,1.868624,0.052728,-2.123811,-0.014298,-0.038317,0.059323,0.025974,-8.816802,-5.589213
5260,-0.011438,-0.013790,-0.012052,1.706411,0.160327,-2.197530,-0.030002,-0.036501,0.057176,0.027247,-9.694329,-4.537165
5280,-0.011285,-0.014961,-0.011073,1.536235,0.283987,-2.227159,-0.045315,-0.033653,0.051950,0.028312,-10.346226,-3.352130
5300,-0.010814,-0.015682,-0.009738,1.353570,0.413016,-2.205499,-0.059094,-0.030542,0.043413,0.029058,-10.731181,-2.042245
5320,-0.010210,-0.015786,-0.008217,1.151869,0.534214,-2.125582,-0.070204,-0.028050,0.031798,0.029391,-10.818467,-0.622441
5340,-0.009720,-0.015246,-0.006700,0.926747,0.632682,-1.983206,-0.077690,-0.027026,0.017819,0.029252,-10.592953,0.888629
5360,-0.009582,-0.014191,-0.005356,0.683405,0.694346,-1.783501,-0.080929,-0.028122,0.002566,0.028623,-10.057582,2.456779
5380,-0.009961,-0.012869,-0.004299,0.442146,0.711351,-1.547395,-0.079711,-0.031637,-0.012695,0.027531,-9.235995,3.974190
5400,-0.010901,-0.011588,-0.003576,0.230566,0.687072,-1.304031,-0.074250,-0.037321,-0.026704,0.026080,-8.184177,5.332072
5420,-0.012316,-0.010632,-0.003180,0.066803,0.634520,-1.074072,-0.065115,-0.044414,-0.038412,0.024424,-6.978535,6.453259
5440,-0.014019,-0.010198,-0.003071,3.094894,2.571982,2.278140,-0.053125,-0.051862,-0.047278,0.022735,-5.695656,7.304963
5460,-0.015773,-0.010370,-0.003206,3.024347,2.635566,2.472308,-0.039214,-0.058588,-0.053284,0.021165,-4.395105,7.894923
5480,-0.017349,-0.011112,-0.003547,2.986445,2.687852,2.654999,-0.024328,-0.063724,-0.056822,0.019827,-3.111388,8.256603
5500,-0.018572,-0.012301,-0.004076,2.970944,2.722140,2.830229,-0.009350,-0.066723,-0.058525,0.018791,-1.854763,8.432743
5520,-0.019344,-0.013756,-0.004789,2.968311,2.734227,3.000556,0.004940,-0.067371,-0.059121,0.018096,-0.616746,8.463354
5540,-0.019659,-0.015287,-0.005695,2.969480,2.721809,-3.115510,0.017864,-0.065741,-0.059330,0.017758,0.623696,8.379360
5560,-0.019591,-0.016725,-0.006806,2.965331,2.684213,-2.949723,0.028809,-0.062115,-0.059804,0.017785,1.891200,8.200277
5580,-0.019280,-0.017951,-0.008126,2.946089,2.622804,-2.781957,0.037231,-0.056932,-0.061088,0.018177,3.189104,7.934187
5600,-0.018907,-0.018914,-0.009645,2.900435,2.541306,-2.605997,0.042662,-0.050730,-0.063567,0.018924,4.514578,7.580027
5620,-0.018663,-0.019638,-0.011321,2.814009,2.446610,-2.411044,0.044680,-0.044103,-0.067411,0.020004,5.858854,7.128493
5640,-0.018715,-0.020221,-0.013072,2.668069,2.350605,-2.180620,0.042896,-0.037666,-0.072514,0.021374,7.203699,6.563070
5660,-0.019163,-0.020818,-0.014763,2.443042,2.272996,-1.896635,0.036975,-0.032008,-0.078442,0.022973,8.518171,5.861667
5680,-0.020003,-0.021608,-0.016215,2.138565,2.241590,-1.560070,0.026701,-0.027633,-0.084397,0.024707,9.756127,4.999111
5700,-0.021094,-0.022737,-0.017229,1.802155,2.280536,-1.220304,0.012094,-0.024866,-0.089232,0.026450,10.855452,3.950713
5720,-0.022163,-0.024251,-0.017629,1.501634,2.390864,-0.948197,-0.006438,-0.023734,-0.091550,0.028042,11.740359,2.696769
5740,-0.022869,-0.026036,-0.017328,1.262532,2.551985,-0.774100,-0.027971,-0.023835,-0.089936,0.029300,12.328100,1.227152
5760,-0.022908,-0.027811,-0.016380,1.071422,2.738631,-0.691652,-0.050946,-0.024255,-0.083298,0.030040,12.540441,-0.455836
5780,-0.022151,-0.029180,-0.014981,0.906625,2.928691,-0.688300,-0.073332,-0.023594,-0.071258,0.030110,12.318164,-2.334392
5800,-0.020727,-0.029763,-0.013420,0.751490,3.103316,-0.754770,-0.092964,-0.020169,-0.054426,0.029434,11.635278,-4.281348
5820,-0.019011,-0.029332,-0.011984,0.597469,-3.036209,-0.882543,-0.107884,-0.012528,-0.034393,0.028081,10.529496,-6.106439
5840,-0.017508,-0.027904,-0.010880,0.445197,-2.933762,-1.059603,-0.116660,-0.000064,-0.013370,0.026262,9.104956,-7.640578
5860,-0.016684,-0.025759,-0.010194,0.303484,-2.874892,-1.269034,-0.118591,0.016683,0.006406,0.024277,7.498088,-8.786240
5880,-0.016820,-0.023348,-0.009904,0.184460,-2.853305,-1.492535,-0.113749,0.036141,0.023204,0.022409,5.832832,-9.532066
5900,-0.017944,-0.021169,-0.009921,0.097278,-2.856520,-1.715907,-0.102894,0.056183,0.035935,0.020865,4.191012,-9.929437
5920,-0.019855,-0.019629,-0.010137,0.044956,-2.869930,-1.931426,-0.087296,0.074744,0.044360,0.019758,2.607508,-10.054663
5940,-0.022210,-0.018969,-0.010468,0.025102,-2.879919,-2.136260,-0.068475,0.090242,0.048967,0.019127,1.081607,-9.979690
5960,-0.024628,-0.019239,-0.010877,0.032002,-2.875207,-2.329623,-0.047967,0.101728,0.050682,0.018968,-0.408114,-9.758139
5980,-0.026780,-0.020327,-0.011375,0.058248,-2.847110,-2.510828,-0.027184,0.108869,0.050638,0.019252,-1.890513,-9.422401
6000,-0.028446,-0.022012,-0.012014,0.095440,-2.789921,-2.678798,-0.007363,0.111826,0.050002,0.019943,-3.363737,-8.985793
6020,-0.029546,-0.024022,-0.012868,0.135049,-2.701046,-2.832606,0.010451,0.111126,0.049874,0.020989,-4.810038,-8.448875
6040,-0.030137,-0.026090,-0.014010,0.168976,-2.580701,-2.972566,0.025343,0.107545,0.051161,0.022318,-6.204364,-7.803844
6060,-0.030398,-0.028005,-0.015474,0.189000,-2.431435,-3.101673,0.036447,0.102008,0.054454,0.023843,-7.512607,-7.038114
6080,-0.030586,-0.029647,-0.017233,0.183907,-2.257750,3.054781,0.042987,0.095520,0.059922,0.025456,-8.691530,-6.138198
6100,-0.030968,-0.031013,-0.019171,0.129343,-2.066365,2.907075,0.044321,0.089063,0.067229,0.027033,-9.690671,-5.093687
6120,-0.031742,-0.032214,-0.021086,3.081192,-1.271825,-0.488710,0.040041,0.083478,0.075516,0.028440,-10.456416,-3.900855
6140,-0.032961,-0.033433,-0.022727,2.297889,-1.419620,-1.307553,0.030109,0.079327,0.083498,0.029542,-10.938126,-2.565104
6160,-0.034500,-0.034861,-0.023850,1.135030,-1.336647,-2.476234,0.014972,0.076748,0.089676,0.030224,-11.095440,-1.101246
6180,-0.036070,-0.036610,-0.024283,0.803010,-1.144269,-2.782619,-0.004415,0.075364,0.092674,0.030407,-10.905065,0.469210
6200,-0.037315,-0.038660,-0.023976,0.670824,-0.947487,-2.855069,-0.026695,0.074281,0.091585,0.030061,-10.364794,2.119177
6220,-0.037914,-0.040841,-0.023000,0.586607,-0.765724,-2.843870,-0.050252,0.072201,0.086223,0.029213,-9.493977,3.744476
6240,-0.037687,-0.042867,-0.021512,0.516532,-0.607849,-2.783861,-0.073351,0.067700,0.077195,0.027969,-8.346705,5.217314
6260,-0.036644,-0.044414,-0.019714,0.451498,-0.479363,-2.688551,-0.094360,0.059646,0.065770,0.026505,-7.004315,6.440750
6280,-0.034983,-0.045205,-0.017796,0.390987,-0.382979,-2.566374,-0.111933,0.047526,0.053565,0.025024,-5.552040,7.367567
6300,-0.033033,-0.045081,-0.015911,0.338614,-0.318535,-2.424320,-0.125111,0.031542,0.042187,0.023706,-4.057315,7.998736
6320,-0.031175,-0.044040,-0.014158,0.300071,-0.283069,-2.268372,-0.133346,0.012474,0.032976,0.022684,-2.558644,8.366711
6340,-0.029768,-0.042223,-0.012582,0.281728,-0.271147,-2.103079,-0.136466,-0.008566,0.026875,0.022038,-1.065747,8.515242
6360,-0.029086,-0.039893,-0.011182,0.289654,-0.275282,-1.931257,-0.134577,-0.030350,0.024421,0.021810,0.433959,8.484136
6380,-0.029287,-0.037386,-0.009935,0.328896,-0.286257,-1.754342,-0.127950,-0.051556,0.025775,0.022011,1.965658,8.300905
6400,-0.030390,-0.035067,-0.008809,0.402076,-0.293275,-1.573806,-0.116934,-0.070972,0.030758,0.022638,3.527533,7.977582
6420,-0.032285,-0.033280,-0.007791,0.508099,-0.284846,-1.393160,-0.101889,-0.087606,0.038779,0.023666,5.103223,7.513400
6440,-0.034745,-0.032305,-0.006908,0.641600,-0.250456,-1.219658,-0.083158,-0.100728,0.048828,0.025045,6.667610,6.896802
6460,-0.037447,-0.032313,-0.006243,0.794094,-0.182816,-1.064375,-0.061114,-0.109913,0.059499,0.026695,8.181794,6.107635
6480,-0.040023,-0.033313,-0.005936,0.957288,-0.079857,-0.940199,-0.036297,-0.115085,0.069079,0.028499,9.589394,5.120708
6500,-0.042134,-0.035119,-0.006156,1.126927,0.054440,-0.859512,-0.009601,-0.116592,0.075703,0.030304,10.815343,3.910765
6520,-0.043565,-0.037354,-0.007054,1.305026,0.210301,-0.833753,0.017541,-0.115275,0.077648,0.031915,11.768850,2.458478
6540,-0.044321,-0.039530,-0.008690,1.499791,0.372579,-0.874862,0.043041,-0.112490,0.073730,0.033115,12.352163,0.756223
6560,-0.044662,-0.041198,-0.010973,1.722751,0.520814,-0.995673,0.064187,-0.109990,0.063755,0.033694,12.475366,-1.188981
6580,-0.045034,-0.042143,-0.013651,1.979643,0.630554,-1.203163,0.078170,-0.109603,0.048836,0.033490,12.074407,-3.327828
6600,-0.045883,-0.042488,-0.016365,2.253591,0.680811,-1.480509,0.082687,-0.112669,0.031323,0.032462,11.134059,-5.457824
6620,-0.047442,-0.042652,-0.018745,2.502240,0.668214,-1.783643,0.076707,-0.119221,0.014245,0.030753,9.729062,-7.344556
6640,-0.049598,-0.043153,-0.020504,2.688870,0.611595,-2.071930,0.060749,-0.127664,0.000328,0.028672,8.006985,-8.810812
6660,-0.051932,-0.044364,-0.021493,2.806319,0.538813,-2.331927,0.036699,-0.135296,-0.008886,0.026576,6.132656,-9.788223
6680,-0.053887,-0.046362,-0.021706,2.867506,0.473382,-2.567945,0.007296,-0.139357,-0.013314,0.024760,4.233278,-10.310516
6700,-0.054982,-0.048914,-0.021241,2.890624,0.430769,-2.787405,-0.024501,-0.137939,-0.014138,0.023403,2.374977,-10.465974
6720,-0.054961,-0.051584,-0.020245,2.893240,0.419624,-2.995467,-0.055954,-0.130343,-0.013288,0.022579,0.570444,-10.349053
6740,-0.053846,-0.053874,-0.018859,2.891532,0.443557,3.087762,-0.084721,-0.116952,-0.012912,0.022295,-1.200980,-10.033068
6760,-0.051912,-0.055364,-0.017187,2.901062,0.502057,2.892120,-0.109052,-0.098905,-0.015033,0.022521,-2.959979,-9.562197
6780,-0.049611,-0.055799,-0.015279,2.937933,0.590127,2.693723,-0.127667,-0.077757,-0.021318,0.023210,-4.682714,-8.954867
6800,-0.047489,-0.055143,-0.013156,3.020809,0.698040,2.479377,-0.139552,-0.055238,-0.032815,0.024282,-6.336541,-8.213567
6820,-0.046079,-0.053607,-0.010843,0.031814,2.331889,-0.913848,-0.143794,-0.033099,-0.049744,0.025630,-7.879003,-7.330448
6840,-0.045794,-0.051632,-0.008412,0.278958,2.242076,-1.227096,-0.139555,-0.013007,-0.071329,0.027120,-9.256538,-6.293359
6860,-0.046806,-0.049820,-0.006016,0.617335,2.208382,-1.598761,-0.126245,0.003595,-0.095717,0.028594,-10.406466,-5.092100
6880,-0.048957,-0.048789,-0.003897,0.977674,2.255011,-1.959263,-0.103842,0.015690,-0.120096,0.029877,-11.262509,-3.724083
6900,-0.051763,-0.048978,-0.002344,1.279883,2.373000,-2.227110,-0.073272,0.022909,-0.141111,0.030797,-11.763582,-2.198195
6920,-0.054542,-0.050475,-0.001619,1.508460,2.532453,-2.384003,-0.036611,0.025842,-0.155600,0.031206,-11.864438,-0.535245
6940,-0.056647,-0.052965,-0.001886,1.685653,2.705298,-2.448133,0.003039,0.026104,-0.161440,0.031010,-11.545224,1.236317
6960,-0.057700,-0.055837,-0.003162,1.834213,2.870899,-2.438463,0.042049,0.026077,-0.158191,0.030186,-10.816242,3.055982
6980,-0.057713,-0.058413,-0.005333,1.967908,3.014580,-2.369316,0.076735,0.028395,-0.147210,0.028797,-9.723089,4.768133
7000,-0.057053,-0.060174,-0.008193,2.091833,3.127025,-2.253171,0.104073,0.035142,-0.131241,0.027019,-8.358195,6.232200
7020,-0.056276,-0.060914,-0.011490,2.204279,-3.078562,-2.102911,0.122248,0.047109,-0.113564,0.025095,-6.834741,7.365058
7040,-0.055925,-0.060749,-0.014964,2.299479,-3.033635,-1.931597,0.130645,0.063624,-0.097094,0.023269,-5.253102,8.151382
7060,-0.056377,-0.060039,-0.018366,2.370902,-3.014423,-1.750604,0.129602,0.082935,-0.083840,0.021732,-3.678707,8.626683
7080,-0.057769,-0.059254,-0.021477,2.413825,-3.011057,-1.568078,0.120087,0.102825,-0.074773,0.020602,-2.137690,8.849127
7100,-0.059995,-0.058849,-0.024120,2.426317,-3.012603,-1.388937,0.103397,0.121161,-0.069971,0.019943,-0.624650,8.876107
7120,-0.062765,-0.059165,-0.026160,2.408994,-3.008292,-1.216171,0.080909,0.136226,-0.068831,0.019774,0.886269,8.751348
7140,-0.065679,-0.060381,-0.027499,2.364488,-2.988184,-1.052490,0.053924,0.146845,-0.070261,0.020093,2.423885,8.500357
7160,-0.068304,-0.062483,-0.028067,2.297254,-2.943978,-0.901536,0.023601,0.152388,-0.072782,0.020886,3.984232,8.130747
7180,-0.070251,-0.065263,-0.027815,2.212388,-2.869776,-0.768410,-0.008969,0.152714,-0.074582,0.022115,5.553966,7.636571
7200,-0.071249,-0.068341,-0.026715,2.113866,-2.762642,-0.659725,-0.042633,0.148137,-0.073660,0.023719,7.108677,7.000574
7220,-0.071220,-0.071203,-0.024784,2.002233,-2.622943,-0.584071,-0.075812,0.139415,-0.067997,0.025608,8.608093,6.197138
7240,-0.070348,-0.073302,-0.022111,1.871077,-2.454700,-0.554487,-0.106423,0.127793,-0.055841,0.027653,9.992778,5.196434
7260,-0.069093,-0.074199,-0.018888,1.699205,-2.266845,-0.596415,-0.131901,0.115005,-0.036078,0.029687,11.183631,3.969965
7280,-0.068119,-0.073743,-0.015416,1.428527,-2.078310,-0.770781,-0.149339,0.103168,-0.008632,0.031503,12.085967,2.497076
7300,-0.068112,-0.072205,-0.012072,0.924872,-1.936938,-1.214465,-0.155900,0.094494,0.025193,0.032879,12.599759,0.770944
7320,-0.069514,-0.070272,-0.009229,0.204562,-1.936009,-1.914914,-0.149432,0.090783,0.062400,0.033604,12.635800,-1.198851
7340,-0.072282,-0.068858,-0.007153,2.867667,-1.065038,0.722826,-0.129172,0.092770,0.098123,0.033530,12.134178,-3.359265
7360,-0.075846,-0.068748,-0.005956,2.653728,-0.878204,0.434682,-0.096338,0.099472,0.127261,0.032638,11.086132,-5.501763
7380,-0.079304,-0.070265,-0.005618,2.566902,-0.696872,0.224658,-0.054196,0.107786,0.146196,0.031103,9.573162,-7.388593
7400,-0.081779,-0.073152,-0.006068,2.543156,-0.543349,0.033589,-0.007315,0.113421,0.154106,0.029259,7.746469,-8.843690
7420,-0.082750,-0.076717,-0.007254,2.551906,-0.428405,-0.158575,0.039466,0.112578,0.153000,0.027474,5.769399,-9.802028
7440,-0.082203,-0.080129,-0.009150,2.573157,-0.355871,-0.356526,0.081719,0.103276,0.146604,0.026042,3.763725,-10.299011
7460,-0.080576,-0.082723,-0.011729,2.590381,-0.324054,-0.559220,0.115821,0.085701,0.138980,0.025128,1.789083,-10.420808
7480,-0.078565,-0.084183,-0.014932,2.588887,-0.326675,-0.764821,0.139474,0.061720,0.133538,0.024791,-0.147114,-10.256173
7500,-0.076898,-0.084581,-0.018639,2.555771,-0.353720,-0.973305,0.151546,0.034048,0.132565,0.025020,-2.068375,-9.870163
7520,-0.076160,-0.084310,-0.022654,2.481032,-0.391530,-1.186564,0.151679,0.005575,0.137112,0.025768,-3.966043,-9.296855
7540,-0.076671,-0.083956,-0.026686,2.359784,-0.423492,-1.405805,0.140014,-0.021036,0.146881,0.026955,-5.796952,-8.546965
7560,-0.078419,-0.084137,-0.030349,2.195138,-0.432246,-1.626883,0.117052,-0.043468,0.160187,0.028462,-7.508682,-7.617289
7580,-0.081050,-0.085327,-0.033183,1.999921,-0.403796,-1.836659,0.083707,-0.059913,0.174149,0.030137,-9.036626,-6.497724
7600,-0.083940,-0.087683,-0.034742,1.792659,-0.332457,-2.015478,0.041580,-0.069568,0.185104,0.031797,-10.305470,-5.179125
7620,-0.086364,-0.090938,-0.034708,1.588465,-0.223055,-2.145254,-0.006776,-0.072873,0.189296,0.033243,-11.235363,-3.660601
7640,-0.087737,-0.094426,-0.033021,1.393108,-0.088668,-2.215014,-0.057757,-0.071595,0.183768,0.034277,-11.752434,-1.954501
7660,-0.087852,-0.097274,-0.029940,1.204453,0.053435,-2.220102,-0.106601,-0.068679,0.167242,0.034734,-11.801752,-0.086957
7680,-0.086990,-0.098723,-0.025978,1.017840,0.185061,-2.159470,-0.148212,-0.067750,0.140718,0.034517,-11.358857,1.907769
7700,-0.085829,-0.098418,-0.021736,0.832067,0.289798,-2.036924,-0.178371,-0.072301,0.107391,0.033612,-10.434803,3.919267
7720,-0.085191,-0.096533,-0.017723,0.653834,0.356817,-1.864878,-0.194526,-0.084556,0.071825,0.032126,-9.092047,5.746841
7740,-0.085728,-0.093698,-0.014258,0.496941,0.384861,-1.663049,-0.196071,-0.104386,0.038687,0.030301,-7.449795,7.229802
7760,-0.087714,-0.090768,-0.011471,0.375380,0.382766,-1.451491,-0.184089,-0.129316,0.011527,0.028439,-5.642684,8.290721
7780,-0.090993,-0.088562,-0.009366,0.296458,0.365537,-1.243814,-0.160849,-0.155510,-0.007872,0.026814,-3.777537,8.936638
7800,-0.095075,-0.087656,-0.007890,0.259574,0.349306,-1.046356,-0.129272,-0.179072,-0.019448,0.025616,-1.911290,9.226488
7820,-0.099317,-0.088279,-0.006994,0.258962,0.348287,-0.861506,-0.092452,-0.197043,-0.024383,0.024948,-0.052981,9.232063
7840,-0.103103,-0.090331,-0.006662,0.286594,0.373908,-0.691019,-0.053281,-0.207801,-0.024817,0.024849,1.822071,9.011543
7860,-0.105982,-0.093453,-0.006928,0.333642,0.434385,-0.537496,-0.014255,-0.211008,-0.023351,0.025317,3.721924,8.597792
7880,-0.107748,-0.097141,-0.007869,0.391690,0.534194,-0.404400,0.022528,-0.207333,-0.022717,0.026315,5.617690,7.999654
7900,-0.108477,-0.100849,-0.009574,0.454483,0.674270,-0.295741,0.055129,-0.198159,-0.025463,0.027765,7.469785,7.208021
7920,-0.108524,-0.104100,-0.012077,0.519835,0.852458,-0.216754,0.081380,-0.185362,-0.033593,0.029540,9.219756,6.200258
7940,-0.108461,-0.106609,-0.015281,0.594466,1.063881,-0.178836,0.098961,-0.171152,-0.048118,0.031462,10.785347,4.947145
7960,-0.108925,-0.108379,-0.018880,0.725960,1.300317,-0.232631,0.105474,-0.157845,-0.068593,0.033300,12.060861,3.421804
7980,-0.110381,-0.109742,-0.022354,1.985613,1.512389,-1.452356,0.098819,-0.147487,-0.092763,0.034780,12.925467,1.609382
8000,-0.112863,-0.111255,-0.025075,0.310100,1.835837,0.221129,0.077873,-0.141301,-0.116642,0.035620,13.261059,-0.485596
8020,-0.115855,-0.113446,-0.026505,0.407368,2.092933,0.073538,0.043199,-0.139022,-0.135315,0.035585,12.977370,-2.834153
8040,-0.118435,-0.116504,-0.026397,0.413584,2.333542,-0.036766,-0.002653,-0.138406,-0.144485,0.034569,12.037332,-5.239122
8060,-0.119660,-0.120081,-0.024873,0.384816,2.542433,-0.166664,-0.055139,-0.135255,-0.142156,0.032700,10.510928,-7.403305
8080,-0.119018,-0.123373,-0.022347,0.336289,2.708459,-0.324775,-0.108170,-0.124826,-0.129621,0.030347,8.575914,-9.085035
8100,-0.116674,-0.125462,-0.019338,0.279849,2.825953,-0.508031,-0.155427,-0.103980,-0.110998,0.027970,6.445272,-10.182762
8120,-0.113383,-0.125714,-0.016288,0.228531,2.895878,-0.708650,-0.191962,-0.072517,-0.091548,0.025958,4.285930,-10.735707
8140,-0.110172,-0.124012,-0.013458,0.195674,2.925444,-0.918320,-0.214941,-0.032856,-0.075909,0.024536,2.181912,-10.857909
8160,-0.107983,-0.120753,-0.010920,0.192880,2.926547,-1.131096,-0.223582,0.011269,-0.067169,0.023788,0.145559,-10.668690
8180,-0.107440,-0.116688,-0.008614,0.228550,2.914000,-1.344061,-0.218533,0.056016,-0.066724,0.023705,-1.852763,-10.255509
8200,-0.108747,-0.112722,-0.006432,0.306362,2.904295,-1.555396,-0.201094,0.097510,-0.074491,0.024238,-3.822721,-9.665388
